Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records
COTELLIC TABLETS 20 MG,Roche,https://www.alfabeta.net/precio/cotellic-tablets-20-mg.html,selenium,no,no,0,0
COTRIMOX,Lepetit,https://www.alfabeta.net/precio/cotrimox.html,selenium,no,no,0,0
COTRIMOX FORTE,Lepetit,https://www.alfabeta.net/precio/cotrimox-forte.html,selenium,no,no,0,0
COTRIZOL-G,Klonal,https://www.alfabeta.net/precio/cotrizol-g.html,selenium,no,no,0,0
COVADENIL,Química Luar,https://www.alfabeta.net/precio/covadenil.html,selenium,no,no,0,0
COVADENIL SPORT,Química Luar,https://www.alfabeta.net/precio/covadenil-sport.html,selenium,no,no,0,0
COVERAM 10/10,Servier,https://www.alfabeta.net/precio/coveram-1010.html,selenium,no,no,0,0
COVERAM 10/5,Servier,https://www.alfabeta.net/precio/coveram-105.html,selenium,no,no,0,0
COVERAM 5/10,Servier,https://www.alfabeta.net/precio/coveram-510.html,selenium,no,no,0,0
COVERAM 5/5,Servier,https://www.alfabeta.net/precio/coveram-55.html,selenium,no,no,0,0
COVERENE,Servier,https://www.alfabeta.net/precio/coverene.html,selenium,no,no,0,0
COVERENE 10,Servier,https://www.alfabeta.net/precio/coverene-10.html,selenium,no,no,0,0
COX-QUIN,Finadiet,https://www.alfabeta.net/precio/cox-quin.html,selenium,no,no,0,0
COXAL,Beta,https://www.alfabeta.net/precio/coxal.html,selenium,no,no,0,0
COZAAREX,Organon Arg.,https://www.alfabeta.net/precio/cozaarex.html,selenium,no,no,0,0
COZAAREX D,Organon Arg.,https://www.alfabeta.net/precio/cozaarex-d.html,selenium,no,no,0,0
CP ACNE DUO,Pharmatrix,https://www.alfabeta.net/precio/cp-acne-duo.html,selenium,no,no,0,0
CP ACNE DUO MULTIDOSIS,Pharmatrix,https://www.alfabeta.net/precio/cp-acne-duo-multidosis.html,selenium,no,no,0,0
CP ACNE DUO PAK,Pharmatrix,https://www.alfabeta.net/precio/cp-acne-duo-pak.html,selenium,no,no,0,0
CP SPOT PATCH,Pharmatrix,https://www.alfabeta.net/precio/cp-spot-patch.html,selenium,no,no,0,0
CPT 11,Varifarma,https://www.alfabeta.net/precio/cpt-11.html,selenium,no,no,0,0
CRACOX 90,Microsules Arg.,https://www.alfabeta.net/precio/cracox-90.html,selenium,no,no,0,0
CRADA,Casasco,https://www.alfabeta.net/precio/crada.html,selenium,no,no,0,0
CRAFINE,Craveri,https://www.alfabeta.net/precio/crafine.html,selenium,no,no,0,0
CRAVENORM,Craveri,https://www.alfabeta.net/precio/cravenorm.html,selenium,no,no,0,0
CRAVERIL,Craveri,https://www.alfabeta.net/precio/craveril.html,selenium,no,no,0,0
CRAVERIL DUO,Craveri,https://www.alfabeta.net/precio/craveril-duo.html,selenium,no,no,0,0
CRAVERIL XR,Craveri,https://www.alfabeta.net/precio/craveril-xr.html,selenium,no,no,0,0
CRAVETOL,Craveri,https://www.alfabeta.net/precio/cravetol.html,selenium,no,no,0,0
CRAXABAN,Craveri,https://www.alfabeta.net/precio/craxaban.html,selenium,no,no,0,0
CREA-LAFARMEN,Lafarmen,https://www.alfabeta.net/precio/crea-lafarmen.html,selenium,no,no,0,0
CREATINA,PGN,https://www.alfabeta.net/precio/creatina.html,selenium,no,no,0,0
CREATINA,Teingro,https://www.alfabeta.net/precio/creatina.html,selenium,no,no,0,0
CREATINA + ELECTROLITOS SABOR BLUE LEMON,Laboratorio ENA,https://www.alfabeta.net/precio/creatina--electrolitos-sabor-blue-lemon.html,selenium,no,no,0,0
CREATINA + ELECTROLITOS SABOR PINK LEMONADE,Laboratorio ENA,https://www.alfabeta.net/precio/creatina--electrolitos-sabor-pink-lemonade.html,selenium,no,no,0,0
CREATINA 100% PURA,San Ceferino,https://www.alfabeta.net/precio/creatina-100-pura.html,selenium,no,no,0,0
CREATINA LAFARMEN,Lafarmen,https://www.alfabeta.net/precio/creatina-lafarmen.html,selenium,no,no,0,0
CREATINA MASTICABLE LAFARMEN,Lafarmen,https://www.alfabeta.net/precio/creatina-masticable-lafarmen.html,selenium,no,no,0,0
CREATINA MELENA DE LEON MATCHA,Laboratorio WPN,https://www.alfabeta.net/precio/creatina-melena-de-leon-matcha.html,selenium,no,no,0,0
CREATINA MICRONIZADA,Laboratorio ENA,https://www.alfabeta.net/precio/creatina-micronizada.html,selenium,no,no,0,0
CREATINA MICRONIZADA,Lafarmen,https://www.alfabeta.net/precio/creatina-micronizada.html,selenium,no,no,0,0
CREATINA MICRONIZADA CREAPURE,Lafarmen,https://www.alfabeta.net/precio/creatina-micronizada-creapure.html,selenium,no,no,0,0
CREATINA MONOHIDRATO,Laboratorio WPN,https://www.alfabeta.net/precio/creatina-monohidrato.html,selenium,no,no,0,0
CREATINA MONOHIDRATO CREAPURE,Laboratorio ENA,https://www.alfabeta.net/precio/creatina-monohidrato-creapure.html,selenium,no,no,0,0
CREATINA SPECIAL NUTRITION,Innovapharma,https://www.alfabeta.net/precio/creatina-special-nutrition.html,selenium,no,no,0,0
CREATINA SPORT,The Sports Company,https://www.alfabeta.net/precio/creatina-sport.html,selenium,no,no,0,0
CREATINA STICKS,ISA,https://www.alfabeta.net/precio/creatina-sticks.html,selenium,no,no,0,0
CREATINA ULTRA,Lafarmen,https://www.alfabeta.net/precio/creatina-ultra.html,selenium,no,no,0,0
CREATINA VITAL,A.M. Farma Activ,https://www.alfabeta.net/precio/creatina-vital.html,selenium,no,no,0,0
CREATINE MONOHYDRATE,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/creatine-monohydrate.html,selenium,no,no,0,0
CREATINE MONOHYDRATE VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/creatine-monohydrate-vw.html,selenium,no,no,0,0
CREATINE MONOHYDRATE VWS,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/creatine-monohydrate-vws.html,selenium,no,no,0,0
CREMA ALGAS MARINAS,San Ceferino,https://www.alfabeta.net/precio/crema-algas-marinas.html,selenium,no,no,0,0
CREMA CALENDULA EWE,Sanitas,https://www.alfabeta.net/precio/crema-calendula-ewe.html,selenium,no,no,0,0
CREMA CENTELLA ASIATICA,San Ceferino,https://www.alfabeta.net/precio/crema-centella-asiatica.html,selenium,no,no,0,0
CREMA DE BISMUTO CEVALLOS,Laboratorios Frasca,https://www.alfabeta.net/precio/crema-de-bismuto-cevallos.html,selenium,no,no,0,0
CREMA DE BISMUTO CHOBET CON PECTINA,Soubeiran Chobet,https://www.alfabeta.net/precio/crema-de-bismuto-chobet-con-pectina.html,selenium,no,no,0,0
CREMA DE BISMUTO LAFEDAR,Lafedar,https://www.alfabeta.net/precio/crema-de-bismuto-lafedar.html,selenium,no,no,0,0
CREMA DE CALENDULAS,San Ceferino,https://www.alfabeta.net/precio/crema-de-calendulas.html,selenium,no,no,0,0
CREMA DE ORDEÑE,San Ceferino,https://www.alfabeta.net/precio/crema-de-ordene.html,selenium,no,no,0,0
CREMA DE ORDEÑE NORT,Nort,https://www.alfabeta.net/precio/crema-de-ordene-nort.html,selenium,no,no,0,0
CREMA DE ORDEÑE NORT CENTELLA-CAFEINA,Nort,https://www.alfabeta.net/precio/crema-de-ordene-nort-centella-cafeina.html,selenium,no,no,0,0
CREMA DE ORDEÑE NORT CON BABA DE CARACOL,Nort,https://www.alfabeta.net/precio/crema-de-ordene-nort-con-baba-de-caracol.html,selenium,no,no,0,0
CREMA DE ORDEÑE SPINEDA,Pérez,https://www.alfabeta.net/precio/crema-de-ordene-spineda.html,selenium,no,no,0,0
CREMA DENTAL ODOLITO TUTTI FRUTTI,Colgate,https://www.alfabeta.net/precio/crema-dental-odolito-tutti-frutti.html,selenium,no,no,0,0
CREMA HIDR.Y NUTR. EL MONJE NEGRO,Lersan,https://www.alfabeta.net/precio/crema-hidry-nutr-el-monje-negro.html,selenium,no,no,0,0
CREMA RELAX NORT,Nort,https://www.alfabeta.net/precio/crema-relax-nort.html,selenium,no,no,0,0
CREMA SPINEDA,Pérez,https://www.alfabeta.net/precio/crema-spineda.html,selenium,no,no,0,0
CREMOQUINONA CICATRICES,PharmaDorf,https://www.alfabeta.net/precio/cremoquinona-cicatrices.html,selenium,no,no,0,0
CREMSOR N,Megalabs Argentina,https://www.alfabeta.net/precio/cremsor-n.html,selenium,no,no,0,0
CREMTOTAL LIMPIADOR ACTIVO,Rospaw,https://www.alfabeta.net/precio/cremtotal-limpiador-activo.html,selenium,no,no,0,0
CREMTOTAL ULTRA,Rospaw,https://www.alfabeta.net/precio/cremtotal-ultra.html,selenium,no,no,0,0
CREMTOTAL ULTRA NEUTRO CREMA,Rospaw,https://www.alfabeta.net/precio/cremtotal-ultra-neutro-crema.html,selenium,no,no,0,0
CREMTOTAL ULTRA NEUTRO POLVO,Rospaw,https://www.alfabeta.net/precio/cremtotal-ultra-neutro-polvo.html,selenium,no,no,0,0
CREMTOTAL ULTRA POLVO,Rospaw,https://www.alfabeta.net/precio/cremtotal-ultra-polvo.html,selenium,no,no,0,0
CREON 10000,Abbott EPD,https://www.alfabeta.net/precio/creon-10000.html,selenium,no,no,0,0
CREON 25000,Abbott EPD,https://www.alfabeta.net/precio/creon-25000.html,selenium,no,no,0,0
CREON 5000,Abbott EPD,https://www.alfabeta.net/precio/creon-5000.html,selenium,no,no,0,0
CREOSEDIN,Rontag,https://www.alfabeta.net/precio/creosedin.html,selenium,no,no,0,0
CRESEMBA,LKM,https://www.alfabeta.net/precio/cresemba.html,selenium,no,no,0,0
CRESTOR,AstraZeneca,https://www.alfabeta.net/precio/crestor.html,selenium,no,no,0,0
CRIALIX,Siegfried,https://www.alfabeta.net/precio/crialix.html,selenium,no,no,0,0
CRIBINA,Aspen,https://www.alfabeta.net/precio/cribina.html,selenium,no,no,0,0
CRIBOROL,Lazar,https://www.alfabeta.net/precio/criborol.html,selenium,no,no,0,0
CRIMA 1000,Fada Pharma,https://www.alfabeta.net/precio/crima-1000.html,selenium,no,no,0,0
CRINONE 8%,Merck Serono,https://www.alfabeta.net/precio/crinone-8.html,selenium,no,no,0,0
CRIOSPRAY,Grimberg,https://www.alfabeta.net/precio/criospray.html,selenium,no,no,0,0
CRISABON,Tuteur,https://www.alfabeta.net/precio/crisabon.html,selenium,no,no,0,0
CRISAPLA,LKM,https://www.alfabeta.net/precio/crisapla.html,selenium,no,no,0,0
CRISLY AGUA MICELAR,Kriler,https://www.alfabeta.net/precio/crisly-agua-micelar.html,selenium,no,no,0,0
CRISLY LECHE DE LIMPIEZA,Kriler,https://www.alfabeta.net/precio/crisly-leche-de-limpieza.html,selenium,no,no,0,0
CRISLY LECHE EMOLIENTE,Kriler,https://www.alfabeta.net/precio/crisly-leche-emoliente.html,selenium,no,no,0,0
CRISLY PROTECTOR SOLAR FACIAL,Kriler,https://www.alfabeta.net/precio/crisly-protector-solar-facial.html,selenium,no,no,0,0
CRISLY SERUM C15,Kriler,https://www.alfabeta.net/precio/crisly-serum-c15.html,selenium,no,no,0,0
CRISLY SERUM HB3,Kriler,https://www.alfabeta.net/precio/crisly-serum-hb3.html,selenium,no,no,0,0
CRISLY SERUM HB5,Kriler,https://www.alfabeta.net/precio/crisly-serum-hb5.html,selenium,no,no,0,0
CRISOFIMINA,Tuteur,https://www.alfabeta.net/precio/crisofimina.html,selenium,no,no,0,0
CRISPLUS,Elea,https://www.alfabeta.net/precio/crisplus.html,selenium,no,no,0,0
CRISTACLAR,Beta,https://www.alfabeta.net/precio/cristaclar.html,selenium,no,no,0,0
CROCINON,Craveri,https://www.alfabeta.net/precio/crocinon.html,selenium,no,no,0,0
CRONO CORTICAS,Casasco,https://www.alfabeta.net/precio/crono-corticas.html,selenium,no,no,0,0
CRONOBETACORT,Medisol,https://www.alfabeta.net/precio/cronobetacort.html,selenium,no,no,0,0
CRONOCORTEROID,Montpellier,https://www.alfabeta.net/precio/cronocorteroid.html,selenium,no,no,0,0
CRONODICASONE,Baliarda,https://www.alfabeta.net/precio/cronodicasone.html,selenium,no,no,0,0
CRONODICASONE DEPOT,Baliarda,https://www.alfabeta.net/precio/cronodicasone-depot.html,selenium,no,no,0,0
CRONOPEN,Elea,https://www.alfabeta.net/precio/cronopen.html,selenium,no,no,0,0
CRONOPEN BALSAMICO,Elea,https://www.alfabeta.net/precio/cronopen-balsamico.html,selenium,no,no,0,0
CRONOSOL 50+ FLUIDO,Lagos,https://www.alfabeta.net/precio/cronosol-50-fluido.html,selenium,no,no,0,0
CRUJINAT BITE PROTEIN,Framingham Pharma,https://www.alfabeta.net/precio/crujinat-bite-protein.html,selenium,no,no,0,0
CRUZAL 20,Finadiet,https://www.alfabeta.net/precio/cruzal-20.html,selenium,no,no,0,0
CRUZAL 40,Finadiet,https://www.alfabeta.net/precio/cruzal-40.html,selenium,no,no,0,0
CRUZAL APM,Finadiet,https://www.alfabeta.net/precio/cruzal-apm.html,selenium,no,no,0,0
CRUZAL L 20,Finadiet,https://www.alfabeta.net/precio/cruzal-l-20.html,selenium,no,no,0,0
CRUZAL URO,Finadiet,https://www.alfabeta.net/precio/cruzal-uro.html,selenium,no,no,0,0
CUADEL,Cetus,https://www.alfabeta.net/precio/cuadel.html,selenium,no,no,0,0
CUADRUPLE TERAPIA TBC,Lafedar,https://www.alfabeta.net/precio/cuadruple-terapia-tbc.html,selenium,no,no,0,0
CUAIT D,Ariston,https://www.alfabeta.net/precio/cuait-d.html,selenium,no,no,0,0
CUAIT TRIFLUOPERAZINA,Ariston,https://www.alfabeta.net/precio/cuait-trifluoperazina.html,selenium,no,no,0,0
CUATROEPI,Varifarma,https://www.alfabeta.net/precio/cuatroepi.html,selenium,no,no,0,0
CUBICIN RT,MSD Argentina SRL,https://www.alfabeta.net/precio/cubicin-rt.html,selenium,no,no,0,0
CUBITAN,Nutricia-Bagó,https://www.alfabeta.net/precio/cubitan.html,selenium,no,no,0,0
CUIDAFEM,Laboratorios Bernabó,https://www.alfabeta.net/precio/cuidafem.html,selenium,no,no,0,0
CUPRIPEN,Ariston,https://www.alfabeta.net/precio/cupripen.html,selenium,no,no,0,0
CURCUMA + JENGIBRE NATULIV,Laboratorio ENA,https://www.alfabeta.net/precio/curcuma--jengibre-natuliv.html,selenium,no,no,0,0
CURCUMA + JENGIBRE VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/curcuma--jengibre-vitamin-way.html,selenium,no,no,0,0
CURCUMA INCAICO,Donato Zurlo,https://www.alfabeta.net/precio/curcuma-incaico.html,selenium,no,no,0,0
CURCUMA NUTRICEUTIC,Eurolab,https://www.alfabeta.net/precio/curcuma-nutriceutic.html,selenium,no,no,0,0
CURCUMA NUTRIFARMA,Laboratorio Millet,https://www.alfabeta.net/precio/curcuma-nutrifarma.html,selenium,no,no,0,0
CURCUMA PGN,PGN,https://www.alfabeta.net/precio/curcuma-pgn.html,selenium,no,no,0,0
CURCUMA PLUS,Provefarma,https://www.alfabeta.net/precio/curcuma-plus.html,selenium,no,no,0,0
CURCUMIN ASIAN,Provefarma,https://www.alfabeta.net/precio/curcumin-asian.html,selenium,no,no,0,0
CUREFINI,Sidus,https://www.alfabeta.net/precio/curefini.html,selenium,no,no,0,0
CURFLEX,Laboratorio Millet,https://www.alfabeta.net/precio/curflex.html,selenium,no,no,0,0
CURFLEX ADVANCED,Laboratorio Millet,https://www.alfabeta.net/precio/curflex-advanced.html,selenium,no,no,0,0
CURFLEX ALIV,Laboratorio Millet,https://www.alfabeta.net/precio/curflex-aliv.html,selenium,no,no,0,0
CURFLEX CBD,Laboratorio Millet,https://www.alfabeta.net/precio/curflex-cbd.html,selenium,no,no,0,0
CURFLEX DUO,Laboratorio Millet,https://www.alfabeta.net/precio/curflex-duo.html,selenium,no,no,0,0
CURFLEX PLUS,Laboratorio Millet,https://www.alfabeta.net/precio/curflex-plus.html,selenium,no,no,0,0
CURFLEX PLUS+CURFLEX CBD,Laboratorio Millet,https://www.alfabeta.net/precio/curflex-pluscurflex-cbd.html,selenium,no,no,0,0
CURFLEX TRIPLE ACCION,Laboratorio Millet,https://www.alfabeta.net/precio/curflex-triple-accion.html,selenium,no,no,0,0
CURFLEX UCII+CURFLEX CBD S/AR,Laboratorio Millet,https://www.alfabeta.net/precio/curflex-uciicurflex-cbd-sar.html,selenium,no,no,0,0
CURINFLAM,Duncan,https://www.alfabeta.net/precio/curinflam.html,selenium,no,no,0,0
CURINFLAM A.P.,Duncan,https://www.alfabeta.net/precio/curinflam-ap.html,selenium,no,no,0,0
CURINFLAM GESIC,Duncan,https://www.alfabeta.net/precio/curinflam-gesic.html,selenium,no,no,0,0
CURINFLAM PLUS,Duncan,https://www.alfabeta.net/precio/curinflam-plus.html,selenium,no,no,0,0
CURINFLAM VL,Duncan,https://www.alfabeta.net/precio/curinflam-vl.html,selenium,no,no,0,0
CUROSURF 120,Biopas Argentina,https://www.alfabeta.net/precio/curosurf-120.html,selenium,no,no,0,0
CUROSURF 240,Biopas Argentina,https://www.alfabeta.net/precio/curosurf-240.html,selenium,no,no,0,0
CUSTEY,Microsules Arg.,https://www.alfabeta.net/precio/custey.html,selenium,no,no,0,0
CUTA,Fortbenton,https://www.alfabeta.net/precio/cuta.html,selenium,no,no,0,0
CUTANIT,Lazar,https://www.alfabeta.net/precio/cutanit.html,selenium,no,no,0,0
CUTANIT B,Lazar,https://www.alfabeta.net/precio/cutanit-b.html,selenium,no,no,0,0
CUTANIT LOCION,Lazar,https://www.alfabeta.net/precio/cutanit-locion.html,selenium,no,no,0,0
CUTAQUIG,Infinity Pharma,https://www.alfabeta.net/precio/cutaquig.html,selenium,no,no,0,0
CVP CANNABIDIOL,Elea,https://www.alfabeta.net/precio/cvp-cannabidiol.html,selenium,no,no,0,0
CVP DUO,Elea,https://www.alfabeta.net/precio/cvp-duo.html,selenium,no,no,0,0
CVP FLEBO,Elea,https://www.alfabeta.net/precio/cvp-flebo.html,selenium,no,no,0,0
CYCLO 3,Sidus,https://www.alfabeta.net/precio/cyclo-3.html,selenium,no,no,0,0
CYCLOFEM INY,Cassará,https://www.alfabeta.net/precio/cyclofem-iny.html,selenium,no,no,0,0
CYCLOPARIN,Siegfried,https://www.alfabeta.net/precio/cycloparin.html,selenium,no,no,0,0
CYMBALTA,Adium,https://www.alfabeta.net/precio/cymbalta.html,selenium,no,no,0,0
CYRAMZA 100 MG,Adium,https://www.alfabeta.net/precio/cyramza-100-mg.html,selenium,no,no,0,0
CYRAMZA 500 MG,Adium,https://www.alfabeta.net/precio/cyramza-500-mg.html,selenium,no,no,0,0
CYSTADANE,Tuteur,https://www.alfabeta.net/precio/cystadane.html,selenium,no,no,0,0
CYSTADROPS,Tuteur,https://www.alfabeta.net/precio/cystadrops.html,selenium,no,no,0,0
CYSTAGON,Tuteur,https://www.alfabeta.net/precio/cystagon.html,selenium,no,no,0,0
CYSTAM 150 MG,Conifarma,https://www.alfabeta.net/precio/cystam-150-mg.html,selenium,no,no,0,0
CYSTAM 50 MG,Conifarma,https://www.alfabeta.net/precio/cystam-50-mg.html,selenium,no,no,0,0
CÚRCUMA + JENGIBRE CON PIMIENTA VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/curcuma--jengibre-con-pimienta-vw.html,selenium,no,no,0,0
D-FRUCTUOSA,Lafarmen,https://www.alfabeta.net/precio/d-fructuosa.html,selenium,no,no,0,0
D.A.P.S.,Rontag,https://www.alfabeta.net/precio/daps.html,selenium,no,no,0,0
DABATROX,Adium,https://www.alfabeta.net/precio/dabatrox.html,selenium,no,no,0,0
DABIDANE,Elea,https://www.alfabeta.net/precio/dabidane.html,selenium,no,no,0,0
DACARBAZINA KEMEX,Kemex,https://www.alfabeta.net/precio/dacarbazina-kemex.html,selenium,no,no,0,0
DACARBAZINA VARIFARMA,Varifarma,https://www.alfabeta.net/precio/dacarbazina-varifarma.html,selenium,no,no,0,0
DACEKS FQ,Lafedar,https://www.alfabeta.net/precio/daceks-fq.html,selenium,no,no,0,0
DACTEN,Elea,https://www.alfabeta.net/precio/dacten.html,selenium,no,no,0,0
DACTEN D,Elea,https://www.alfabeta.net/precio/dacten-d.html,selenium,no,no,0,0
DACTILUS,Elea,https://www.alfabeta.net/precio/dactilus.html,selenium,no,no,0,0
DAFEX,Elea,https://www.alfabeta.net/precio/dafex.html,selenium,no,no,0,0
DAFLON 1000,Servier,https://www.alfabeta.net/precio/daflon-1000.html,selenium,no,no,0,0
DAFLON 500,Servier,https://www.alfabeta.net/precio/daflon-500.html,selenium,no,no,0,0
DAGLIBEN,Montpellier,https://www.alfabeta.net/precio/dagliben.html,selenium,no,no,0,0
DAGLIBEN MET,Montpellier,https://www.alfabeta.net/precio/dagliben-met.html,selenium,no,no,0,0
DAGOL CETUS,Cetus,https://www.alfabeta.net/precio/dagol-cetus.html,selenium,no,no,0,0
DAILY 100% WHEY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/daily-100-whey.html,selenium,no,no,0,0
DAIV,Fada Pharma,https://www.alfabeta.net/precio/daiv.html,selenium,no,no,0,0
DAKTARIN,Janssen-Cilag,https://www.alfabeta.net/precio/daktarin.html,selenium,no,no,0,0
DALACIN C 300,Pfizer,https://www.alfabeta.net/precio/dalacin-c-300.html,selenium,no,no,0,0
DALCARA,Bioprofarma Bagó,https://www.alfabeta.net/precio/dalcara.html,selenium,no,no,0,0
DALFYRAN,Tuteur,https://www.alfabeta.net/precio/dalfyran.html,selenium,no,no,0,0
DAMARIS,Elea,https://www.alfabeta.net/precio/damaris.html,selenium,no,no,0,0
DAMSEL,Gador,https://www.alfabeta.net/precio/damsel.html,selenium,no,no,0,0
DAMSELLA,Gador,https://www.alfabeta.net/precio/damsella.html,selenium,no,no,0,0
DANANTIZOL,Gador,https://www.alfabeta.net/precio/danantizol.html,selenium,no,no,0,0
DANFERANE,Rivero,https://www.alfabeta.net/precio/danferane.html,selenium,no,no,0,0
DANLOX,Casasco,https://www.alfabeta.net/precio/danlox.html,selenium,no,no,0,0
DANLOX RAPIDO,Casasco,https://www.alfabeta.net/precio/danlox-rapido.html,selenium,no,no,0,0
DANTROCRIS,IMA,https://www.alfabeta.net/precio/dantrocris.html,selenium,no,no,0,0
DAOZIMA,Framingham Pharma,https://www.alfabeta.net/precio/daozima.html,selenium,no,no,0,0
DAPABER,Laboratorios Bernabó,https://www.alfabeta.net/precio/dapaber.html,selenium,no,no,0,0
DAPAX,Baliarda,https://www.alfabeta.net/precio/dapax.html,selenium,no,no,0,0
DAPIBUS,Bioprofarma Bagó,https://www.alfabeta.net/precio/dapibus.html,selenium,no,no,0,0
DAPSOGEL,Lazar,https://www.alfabeta.net/precio/dapsogel.html,selenium,no,no,0,0
DAPSONA LAZAR,Lazar,https://www.alfabeta.net/precio/dapsona-lazar.html,selenium,no,no,0,0
DAPTOMICINA RICHET,Richet,https://www.alfabeta.net/precio/daptomicina-richet.html,selenium,no,no,0,0
DARAPRIM,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/daraprim.html,selenium,no,no,0,0
DARIFIN 15,Finadiet,https://www.alfabeta.net/precio/darifin-15.html,selenium,no,no,0,0
DARIFIN 7.5,Finadiet,https://www.alfabeta.net/precio/darifin-75.html,selenium,no,no,0,0
DARIN-KA,Megalabs Argentina,https://www.alfabeta.net/precio/darin-ka.html,selenium,no,no,0,0
DARINAX 15,Laboratorios Bernabó,https://www.alfabeta.net/precio/darinax-15.html,selenium,no,no,0,0
DARINAX 7.5,Laboratorios Bernabó,https://www.alfabeta.net/precio/darinax-75.html,selenium,no,no,0,0
DARISEC,Elea,https://www.alfabeta.net/precio/darisec.html,selenium,no,no,0,0
DARZALEX,Janssen-Cilag,https://www.alfabeta.net/precio/darzalex.html,selenium,no,no,0,0
DARZALEX SC,Janssen-Cilag,https://www.alfabeta.net/precio/darzalex-sc.html,selenium,no,no,0,0
DARZITIL,Fabra,https://www.alfabeta.net/precio/darzitil.html,selenium,no,no,0,0
DARZITIL DUO,Fabra,https://www.alfabeta.net/precio/darzitil-duo.html,selenium,no,no,0,0
DARZITIL PLUS,Fabra,https://www.alfabeta.net/precio/darzitil-plus.html,selenium,no,no,0,0
DARZITIL PLUS 1000 MG,Fabra,https://www.alfabeta.net/precio/darzitil-plus-1000-mg.html,selenium,no,no,0,0
DARZITIL PLUS DUO,Fabra,https://www.alfabeta.net/precio/darzitil-plus-duo.html,selenium,no,no,0,0
DASAN,Aspen,https://www.alfabeta.net/precio/dasan.html,selenium,no,no,0,0
DASANOVA,Celnova Argentina,https://www.alfabeta.net/precio/dasanova.html,selenium,no,no,0,0
DASATIXANE,Eczane,https://www.alfabeta.net/precio/dasatixane.html,selenium,no,no,0,0
DASENTRON,Lafedar,https://www.alfabeta.net/precio/dasentron.html,selenium,no,no,0,0
DASTEN CRONOS,Duncan,https://www.alfabeta.net/precio/dasten-cronos.html,selenium,no,no,0,0
DASUGLOR 1000,Fada Pharma,https://www.alfabeta.net/precio/dasuglor-1000.html,selenium,no,no,0,0
DATEVAN,Rontag,https://www.alfabeta.net/precio/datevan.html,selenium,no,no,0,0
DATISAN,Duncan,https://www.alfabeta.net/precio/datisan.html,selenium,no,no,0,0
DATIZIC,Adium,https://www.alfabeta.net/precio/datizic.html,selenium,no,no,0,0
DAUNLIP,Montpellier,https://www.alfabeta.net/precio/daunlip.html,selenium,no,no,0,0
DAUNORUBICINA KEMEX,Kemex,https://www.alfabeta.net/precio/daunorubicina-kemex.html,selenium,no,no,0,0
DAURAN,Siegfried,https://www.alfabeta.net/precio/dauran.html,selenium,no,no,0,0
DAUXONA,Northia,https://www.alfabeta.net/precio/dauxona.html,selenium,no,no,0,0
DAYAMINERAL,Abbott EPD,https://www.alfabeta.net/precio/dayamineral.html,selenium,no,no,0,0
DAYFLEX C,Novoplos,https://www.alfabeta.net/precio/dayflex-c.html,selenium,no,no,0,0
DAYGEL RED PREVENT,L.D.A.,https://www.alfabeta.net/precio/daygel-red-prevent.html,selenium,no,no,0,0
DAYGRIP,Lafedar,https://www.alfabeta.net/precio/daygrip.html,selenium,no,no,0,0
DAYGRIP PLUS,Lafedar,https://www.alfabeta.net/precio/daygrip-plus.html,selenium,no,no,0,0
DAYPLUS CE,L.D.A.,https://www.alfabeta.net/precio/dayplus-ce.html,selenium,no,no,0,0
DAZOLIN,Lafedar,https://www.alfabeta.net/precio/dazolin.html,selenium,no,no,0,0
DAZOMET,Savant Generic,https://www.alfabeta.net/precio/dazomet.html,selenium,no,no,0,0
DBI AP 500,Montpellier,https://www.alfabeta.net/precio/dbi-ap-500.html,selenium,no,no,0,0
DBI AP FORTE,Montpellier,https://www.alfabeta.net/precio/dbi-ap-forte.html,selenium,no,no,0,0
DBI AP METFORMINA,Montpellier,https://www.alfabeta.net/precio/dbi-ap-metformina.html,selenium,no,no,0,0
DBI DUO 500/2.5,Montpellier,https://www.alfabeta.net/precio/dbi-duo-50025.html,selenium,no,no,0,0
DBI DUO 500/5,Montpellier,https://www.alfabeta.net/precio/dbi-duo-5005.html,selenium,no,no,0,0
DBI METFORMINA,Montpellier,https://www.alfabeta.net/precio/dbi-metformina.html,selenium,no,no,0,0
DEBLAX,Adium,https://www.alfabeta.net/precio/deblax.html,selenium,no,no,0,0
DEBRIL,Monserrat,https://www.alfabeta.net/precio/debril.html,selenium,no,no,0,0
DECA-DURABOLIN,Aspen Pharma,https://www.alfabeta.net/precio/deca-durabolin.html,selenium,no,no,0,0
DECA-SCAB,Lafedar,https://www.alfabeta.net/precio/deca-scab.html,selenium,no,no,0,0
DECADRON,Siegfried,https://www.alfabeta.net/precio/decadron.html,selenium,no,no,0,0
DECADRON AL,Siegfried,https://www.alfabeta.net/precio/decadron-al.html,selenium,no,no,0,0
