detail_url,page_num,detailed_view_scraped
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/4460090605?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/1946727765?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/1946727766?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2547147073?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2547147072?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3881086474?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3881086475?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3094169105?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/1170129181?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/1170129182?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3135419920?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3941543660?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3520157284?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51342?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51341?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3809157132?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51344?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51346?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51343?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51350?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/56670?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/4055765812?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/4055765813?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/4055765814?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3984087240?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2533485727?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2533485728?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2533485729?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2538470510?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/1157928592?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/1157928593?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51367?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51361?t:ac=overview,3,no
