Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API
AEROVENT E,Medisol,https://www.alfabeta.net/precio/aerovent-e.html,selenium,no,no
AEROVIA ATLAS,Lab Internacional Argentino,https://www.alfabeta.net/precio/aerovia-atlas.html,selenium,no,no
AEROVIAL HFA,Lab Internacional Argentino,https://www.alfabeta.net/precio/aerovial-hfa.html,selenium,no,no
AEROXINA,Elea,https://www.alfabeta.net/precio/aeroxina.html,selenium,no,no
AEROXINA U.D.,Elea,https://www.alfabeta.net/precio/aeroxina-ud.html,selenium,no,no
AESIM 200,Austral,https://www.alfabeta.net/precio/aesim-200.html,selenium,no,no
AET,Craveri,https://www.alfabeta.net/precio/aet.html,selenium,no,no
AFATIXANE,Eczane,https://www.alfabeta.net/precio/afatixane.html,selenium,no,no
AFEME,Cetus,https://www.alfabeta.net/precio/afeme.html,selenium,no,no
AFENEXIL,Temis-Lostaló,https://www.alfabeta.net/precio/afenexil.html,selenium,no,no
AFIANCEN,Eurofarma,https://www.alfabeta.net/precio/afiancen.html,selenium,no,no
AFINITOR,Novartis,https://www.alfabeta.net/precio/afinitor.html,selenium,no,no
AFLIMET,Biotechno Pharma,https://www.alfabeta.net/precio/aflimet.html,selenium,no,no
AFLURIA QUAD,Seqirus,https://www.alfabeta.net/precio/afluria-quad.html,selenium,no,no
AFLURIA QUAD JUNIOR,Seqirus,https://www.alfabeta.net/precio/afluria-quad-junior.html,selenium,no,no
AFLUSAN,Domínguez,https://www.alfabeta.net/precio/aflusan.html,selenium,no,no
AFONISAN,Megalabs Argentina,https://www.alfabeta.net/precio/afonisan.html,selenium,no,no
AFSTYLA,CSL Behring,https://www.alfabeta.net/precio/afstyla.html,selenium,no,no
AFTALESS FILM BIOADHESIVO,Grimberg,https://www.alfabeta.net/precio/aftaless-film-bioadhesivo.html,selenium,no,no
AFTER SUN EFECTO INMEDIATO,Isdin,https://www.alfabeta.net/precio/after-sun-efecto-inmediato.html,selenium,no,no
AG-B 10,Cassará,https://www.alfabeta.net/precio/ag-b-10.html,selenium,no,no
AG-B 20,Cassará,https://www.alfabeta.net/precio/ag-b-20.html,selenium,no,no
AGACEL,Tuteur,https://www.alfabeta.net/precio/agacel.html,selenium,no,no
AGALZYME,Biosidus S.A.U.,https://www.alfabeta.net/precio/agalzyme.html,selenium,no,no
AGAROL,Elea,https://www.alfabeta.net/precio/agarol.html,selenium,no,no
AGAROL CHICLE,Elea,https://www.alfabeta.net/precio/agarol-chicle.html,selenium,no,no
AGAROL GELCAPS,Elea,https://www.alfabeta.net/precio/agarol-gelcaps.html,selenium,no,no
AGAROL PUR PURIFICADOR,Elea,https://www.alfabeta.net/precio/agarol-pur-purificador.html,selenium,no,no
AGAROMBA ENERGIA,Provefarma,https://www.alfabeta.net/precio/agaromba-energia.html,selenium,no,no
AGIAL,Natufarma,https://www.alfabeta.net/precio/agial.html,selenium,no,no
AGIAL FORMULA CON CURCUMA,Natufarma,https://www.alfabeta.net/precio/agial-formula-con-curcuma.html,selenium,no,no
AGIOLAX,Elea,https://www.alfabeta.net/precio/agiolax.html,selenium,no,no
AGIRAX,Montpellier,https://www.alfabeta.net/precio/agirax.html,selenium,no,no
AGLIPTIN,Roemmers,https://www.alfabeta.net/precio/agliptin.html,selenium,no,no
AGLIPTIN MET,Roemmers,https://www.alfabeta.net/precio/agliptin-met.html,selenium,no,no
AGLUCIDE MR 60,Beta,https://www.alfabeta.net/precio/aglucide-mr-60.html,selenium,no,no
AGRASTAT,Aspen Pharma,https://www.alfabeta.net/precio/agrastat.html,selenium,no,no
AGRELID,Ariston,https://www.alfabeta.net/precio/agrelid.html,selenium,no,no
AGRIPPAL S1,Seqirus,https://www.alfabeta.net/precio/agrippal-s1.html,selenium,no,no
AGUA BIDESTILADA UNC,Hemoderivados,https://www.alfabeta.net/precio/agua-bidestilada-unc.html,selenium,no,no
AGUA DE LAGOS,Lagos,https://www.alfabeta.net/precio/agua-de-lagos.html,selenium,no,no
AGUA DESTILADA,Klonal,https://www.alfabeta.net/precio/agua-destilada.html,selenium,no,no
AGUA DESTILADA,Veinfar,https://www.alfabeta.net/precio/agua-destilada.html,selenium,no,no
AGUA DESTILADA BOLSA SIMPLE,Jayor,https://www.alfabeta.net/precio/agua-destilada-bolsa-simple.html,selenium,no,no
AGUA DESTILADA DRAWER,Drawer,https://www.alfabeta.net/precio/agua-destilada-drawer.html,selenium,no,no
AGUA DESTILADA ESTERILIZADA RIGECIN,Rigecin,https://www.alfabeta.net/precio/agua-destilada-esterilizada-rigecin.html,selenium,no,no
AGUA DESTILADA GEMEPE,Gemepe,https://www.alfabeta.net/precio/agua-destilada-gemepe.html,selenium,no,no
AGUA DESTILADA INYECTABLE BINA PHARMA,Bina Pharma S.A.,https://www.alfabeta.net/precio/agua-destilada-inyectable-bina-pharma.html,selenium,no,no
AGUA DESTILADA INYECTABLE JAYOR,Jayor,https://www.alfabeta.net/precio/agua-destilada-inyectable-jayor.html,selenium,no,no
AGUA DESTILADA INYECTABLE SIST.CERRADO EP,B. Braun,https://www.alfabeta.net/precio/agua-destilada-inyectable-sistcerrado-ep.html,selenium,no,no
AGUA DESTILADA NORTHIA,Northia,https://www.alfabeta.net/precio/agua-destilada-northia.html,selenium,no,no
AGUA ESTERIL PARA INYECTABLES,Laboratorios Tecsolpar,https://www.alfabeta.net/precio/agua-esteril-para-inyectables.html,selenium,no,no
AGUA INYECTABLE BP,B. Braun,https://www.alfabeta.net/precio/agua-inyectable-bp.html,selenium,no,no
AGUA PARA INYECTABLE CELTYC,Celtyc,https://www.alfabeta.net/precio/agua-para-inyectable-celtyc.html,selenium,no,no
AGUCORT,LKM,https://www.alfabeta.net/precio/agucort.html,selenium,no,no
AGUJAS ACCU-FINE,Roche Diabetes,https://www.alfabeta.net/precio/agujas-accu-fine.html,selenium,no,no
AGUJAS BD ULTRAFINE 4MM 32G (EF),Celnova Argentina,https://www.alfabeta.net/precio/agujas-bd-ultrafine-4mm-32g-ef.html,selenium,no,no
AGUJAS BD ULTRAFINE 5MM 31G,Celnova Argentina,https://www.alfabeta.net/precio/agujas-bd-ultrafine-5mm-31g.html,selenium,no,no
AGUJAS BD ULTRAFINE 8MM 31G,Celnova Argentina,https://www.alfabeta.net/precio/agujas-bd-ultrafine-8mm-31g.html,selenium,no,no
AGUJAS NOVOFINE 30 G,Novo Nordisk,https://www.alfabeta.net/precio/agujas-novofine-30-g.html,selenium,no,no
AGUJAS NOVOFINE 32 G,Novo Nordisk,https://www.alfabeta.net/precio/agujas-novofine-32-g.html,selenium,no,no
AGUJAS NOVOFINE 32 G TIP,Novo Nordisk,https://www.alfabeta.net/precio/agujas-novofine-32-g-tip.html,selenium,no,no
AIMAFIX,Biofactor,https://www.alfabeta.net/precio/aimafix.html,selenium,no,no
AIMOVIG,Novartis,https://www.alfabeta.net/precio/aimovig.html,selenium,no,no
AIRBUDE ADULTOS HFA,Biofactor,https://www.alfabeta.net/precio/airbude-adultos-hfa.html,selenium,no,no
AIRBUDE INFANTIL HFA,Biofactor,https://www.alfabeta.net/precio/airbude-infantil-hfa.html,selenium,no,no
AIRBUDE INFANTIL HFA + MAXAIR PED,Biofactor,https://www.alfabeta.net/precio/airbude-infantil-hfa--maxair-ped.html,selenium,no,no
AIRCOSALM,Lab Internacional Argentino,https://www.alfabeta.net/precio/aircosalm.html,selenium,no,no
AIRCOSALM HFA,Lab Internacional Argentino,https://www.alfabeta.net/precio/aircosalm-hfa.html,selenium,no,no
AIREAL 10,Siegfried,https://www.alfabeta.net/precio/aireal-10.html,selenium,no,no
AIREAL 4,Siegfried,https://www.alfabeta.net/precio/aireal-4.html,selenium,no,no
AIREAL 5,Siegfried,https://www.alfabeta.net/precio/aireal-5.html,selenium,no,no
AIREAL PLUS,Siegfried,https://www.alfabeta.net/precio/aireal-plus.html,selenium,no,no
AIRSALBU,Biofactor,https://www.alfabeta.net/precio/airsalbu.html,selenium,no,no
AIRSALBU HFA,Biofactor,https://www.alfabeta.net/precio/airsalbu-hfa.html,selenium,no,no
AJO 1000,Provefarma,https://www.alfabeta.net/precio/ajo-1000.html,selenium,no,no
AJO 1000+C GARDEN HOUSE,Garden House Argentina,https://www.alfabeta.net/precio/ajo-1000c-garden-house.html,selenium,no,no
AJO MAS VITAMINA C,Lafarmen,https://www.alfabeta.net/precio/ajo-mas-vitamina-c.html,selenium,no,no
AJO NEGRO,Provefarma,https://www.alfabeta.net/precio/ajo-negro.html,selenium,no,no
AJO VITAL,A.M. Farma Activ,https://www.alfabeta.net/precio/ajo-vital.html,selenium,no,no
AJOLIP,Natufarma,https://www.alfabeta.net/precio/ajolip.html,selenium,no,no
AJOMAST,Monserrat,https://www.alfabeta.net/precio/ajomast.html,selenium,no,no
AJOVY,Teva Argentina,https://www.alfabeta.net/precio/ajovy.html,selenium,no,no
AKINETON,Bagó,https://www.alfabeta.net/precio/akineton.html,selenium,no,no
AKITROPIO,Kilab,https://www.alfabeta.net/precio/akitropio.html,selenium,no,no
AKLIEF,Galderma,https://www.alfabeta.net/precio/aklief.html,selenium,no,no
AKYNZEO,LKM,https://www.alfabeta.net/precio/akynzeo.html,selenium,no,no
ALACIR,Megalabs Argentina,https://www.alfabeta.net/precio/alacir.html,selenium,no,no
ALAGIN DUO,Casasco,https://www.alfabeta.net/precio/alagin-duo.html,selenium,no,no
ALAMUR,Tuteur,https://www.alfabeta.net/precio/alamur.html,selenium,no,no
ALAPIDIUM,Everex,https://www.alfabeta.net/precio/alapidium.html,selenium,no,no
ALBICAR,Casasco,https://www.alfabeta.net/precio/albicar.html,selenium,no,no
ALBUMINA SERICA,Hemoderivados,https://www.alfabeta.net/precio/albumina-serica.html,selenium,no,no
ALBUNORM,Infinity Pharma,https://www.alfabeta.net/precio/albunorm.html,selenium,no,no
ALBUREX,CSL Behring,https://www.alfabeta.net/precio/alburex.html,selenium,no,no
ALCAF,Elea,https://www.alfabeta.net/precio/alcaf.html,selenium,no,no
ALCOHOL 70 SPRAY EWE,Sanitas,https://www.alfabeta.net/precio/alcohol-70-spray-ewe.html,selenium,no,no
ALCOHOL EN GEL EWE,Sanitas,https://www.alfabeta.net/precio/alcohol-en-gel-ewe.html,selenium,no,no
ALCOHOL EN GEL EWE C/BOMBA,Sanitas,https://www.alfabeta.net/precio/alcohol-en-gel-ewe-cbomba.html,selenium,no,no
ALCOHOL EN GEL EWE REP. S/BOMBA,Sanitas,https://www.alfabeta.net/precio/alcohol-en-gel-ewe-rep-sbomba.html,selenium,no,no
ALCOHOL EN GEL GEZZI,E. J. Gezzi,https://www.alfabeta.net/precio/alcohol-en-gel-gezzi.html,selenium,no,no
ALCOHOL EN SPRAY GEZZI,E. J. Gezzi,https://www.alfabeta.net/precio/alcohol-en-spray-gezzi.html,selenium,no,no
ALCON ATROPINA 1%,Alcon,https://www.alfabeta.net/precio/alcon-atropina-1.html,selenium,no,no
ALCON LAGRIMAS,Alcon,https://www.alfabeta.net/precio/alcon-lagrimas.html,selenium,no,no
ALCON LAGRIMAS II,Alcon,https://www.alfabeta.net/precio/alcon-lagrimas-ii.html,selenium,no,no
ALCON MYDRIL,Alcon,https://www.alfabeta.net/precio/alcon-mydril.html,selenium,no,no
ALDACTONE A,Pfizer,https://www.alfabeta.net/precio/aldactone-a.html,selenium,no,no
ALDACTONE D 25/20,Pfizer,https://www.alfabeta.net/precio/aldactone-d-2520.html,selenium,no,no
ALDACTONE D 25/40,Pfizer,https://www.alfabeta.net/precio/aldactone-d-2540.html,selenium,no,no
ALDACTONE EP 25 MG,Aspen Pharma,https://www.alfabeta.net/precio/aldactone-ep-25-mg.html,selenium,no,no
ALDOMET,Aspen Pharma,https://www.alfabeta.net/precio/aldomet.html,selenium,no,no
ALECENSA,Roche,https://www.alfabeta.net/precio/alecensa.html,selenium,no,no
ALEFDONA,Alef Medical Argentina,https://www.alfabeta.net/precio/alefdona.html,selenium,no,no
ALELI,Laboratorios Bernabó,https://www.alfabeta.net/precio/aleli.html,selenium,no,no
ALENATO,Siegfried,https://www.alfabeta.net/precio/alenato.html,selenium,no,no
ALENTAL,Soubeiran Chobet,https://www.alfabeta.net/precio/alental.html,selenium,no,no
ALENYS,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/alenys.html,selenium,no,no
ALEPSAL,Ariston,https://www.alfabeta.net/precio/alepsal.html,selenium,no,no
ALERCAS,Casasco,https://www.alfabeta.net/precio/alercas.html,selenium,no,no
ALERCAS CORT,Casasco,https://www.alfabeta.net/precio/alercas-cort.html,selenium,no,no
ALERCAS D,Casasco,https://www.alfabeta.net/precio/alercas-d.html,selenium,no,no
ALERFEDINE,Lazar,https://www.alfabeta.net/precio/alerfedine.html,selenium,no,no
ALERFEDINE D,Lazar,https://www.alfabeta.net/precio/alerfedine-d.html,selenium,no,no
ALERGIANO,Microsules Arg.,https://www.alfabeta.net/precio/alergiano.html,selenium,no,no
ALERGITRAT,Fecofar,https://www.alfabeta.net/precio/alergitrat.html,selenium,no,no
ALERGITRAT C,Fecofar,https://www.alfabeta.net/precio/alergitrat-c.html,selenium,no,no
ALERGITRAT L,Fecofar,https://www.alfabeta.net/precio/alergitrat-l.html,selenium,no,no
ALERGITRAT L CAPSULAS BLANDAS,Fecofar,https://www.alfabeta.net/precio/alergitrat-l-capsulas-blandas.html,selenium,no,no
ALERMINA,Genomma Lab.,https://www.alfabeta.net/precio/alermina.html,selenium,no,no
ALERMUC,Laboratorio Millet,https://www.alfabeta.net/precio/alermuc.html,selenium,no,no
ALERNIX 24 RAPIDA ACCION,Elea,https://www.alfabeta.net/precio/alernix-24-rapida-accion.html,selenium,no,no
ALERNIX SPRAY,Elea,https://www.alfabeta.net/precio/alernix-spray.html,selenium,no,no
ALERNIX SPRAY ADVANCE,Elea,https://www.alfabeta.net/precio/alernix-spray-advance.html,selenium,no,no
ALERPRIV,Montpellier,https://www.alfabeta.net/precio/alerpriv.html,selenium,no,no
ALERPRIV D,Montpellier,https://www.alfabeta.net/precio/alerpriv-d.html,selenium,no,no
ALERTIAL,Baliarda,https://www.alfabeta.net/precio/alertial.html,selenium,no,no
ALERVITAN,Montpellier,https://www.alfabeta.net/precio/alervitan.html,selenium,no,no
ALFABASE,Cassará,https://www.alfabeta.net/precio/alfabase.html,selenium,no,no
ALFABASE 8,Cassará,https://www.alfabeta.net/precio/alfabase-8.html,selenium,no,no
ALFACORT,Cassará,https://www.alfabeta.net/precio/alfacort.html,selenium,no,no
ALFADIMAN,Lazar,https://www.alfabeta.net/precio/alfadiman.html,selenium,no,no
ALFAMINO,Nestlé Health Science,https://www.alfabeta.net/precio/alfamino.html,selenium,no,no
ALFARE,Nestlé Health Science,https://www.alfabeta.net/precio/alfare.html,selenium,no,no
ALFAXIN 100,Bagó,https://www.alfabeta.net/precio/alfaxin-100.html,selenium,no,no
ALFAXIN 50,Bagó,https://www.alfabeta.net/precio/alfaxin-50.html,selenium,no,no
ALFICETIN,Siegfried,https://www.alfabeta.net/precio/alficetin.html,selenium,no,no
ALGEDOL,Gobbi,https://www.alfabeta.net/precio/algedol.html,selenium,no,no
ALGICLER,Monserrat,https://www.alfabeta.net/precio/algicler.html,selenium,no,no
ALGICLER FLEX,Monserrat,https://www.alfabeta.net/precio/algicler-flex.html,selenium,no,no
ALGICLER GEL DERMICO,Monserrat,https://www.alfabeta.net/precio/algicler-gel-dermico.html,selenium,no,no
ALGICUR,Casasco,https://www.alfabeta.net/precio/algicur.html,selenium,no,no
ALGINOPROX,Omicron,https://www.alfabeta.net/precio/alginoprox.html,selenium,no,no
ALGIODENT COLUTORIO,Ronnet,https://www.alfabeta.net/precio/algiodent-colutorio.html,selenium,no,no
ALGISPRAY,Casasco,https://www.alfabeta.net/precio/algispray.html,selenium,no,no
ALGISTOP ALERGIA,ISA,https://www.alfabeta.net/precio/algistop-alergia.html,selenium,no,no
ALGLUTAMIN,Rivero,https://www.alfabeta.net/precio/alglutamin.html,selenium,no,no
ALHEMO,Novo Nordisk,https://www.alfabeta.net/precio/alhemo.html,selenium,no,no
ALIDASE,Laboratorios Bernabó,https://www.alfabeta.net/precio/alidase.html,selenium,no,no
ALIDASE 500,Laboratorios Bernabó,https://www.alfabeta.net/precio/alidase-500.html,selenium,no,no
ALIDIAL,Siegfried,https://www.alfabeta.net/precio/alidial.html,selenium,no,no
ALIDIAL L,Siegfried,https://www.alfabeta.net/precio/alidial-l.html,selenium,no,no
ALIKAL,Haleon Argentina,https://www.alfabeta.net/precio/alikal.html,selenium,no,no
ALIKAL LIMON,Haleon Argentina,https://www.alfabeta.net/precio/alikal-limon.html,selenium,no,no
ALIKAL NARANJA,Haleon Argentina,https://www.alfabeta.net/precio/alikal-naranja.html,selenium,no,no
ALIN,Lazar,https://www.alfabeta.net/precio/alin.html,selenium,no,no
ALIPAS,Laboratorios Bernabó,https://www.alfabeta.net/precio/alipas.html,selenium,no,no
ALIPAS DUO,Laboratorios Bernabó,https://www.alfabeta.net/precio/alipas-duo.html,selenium,no,no
ALIVIAFLEB,Denver Farma,https://www.alfabeta.net/precio/aliviafleb.html,selenium,no,no
ALIVIALUX,Denver Farma,https://www.alfabeta.net/precio/alivialux.html,selenium,no,no
ALIVIAMAX,Denver Farma,https://www.alfabeta.net/precio/aliviamax.html,selenium,no,no
ALIVIAPRES,Denver Farma,https://www.alfabeta.net/precio/aliviapres.html,selenium,no,no
ALIVIATOS,Denver Farma,https://www.alfabeta.net/precio/aliviatos.html,selenium,no,no
ALKET,Max Vision,https://www.alfabeta.net/precio/alket.html,selenium,no,no
ALLEGRA,Opella Healthcare Arg.,https://www.alfabeta.net/precio/allegra.html,selenium,no,no
ALLENASAL,Opella Healthcare Arg.,https://www.alfabeta.net/precio/allenasal.html,selenium,no,no
ALLERHIT,Laboratorio Merlino,https://www.alfabeta.net/precio/allerhit.html,selenium,no,no
ALLOPURINOL 100 CRAVERI,Craveri,https://www.alfabeta.net/precio/allopurinol-100-craveri.html,selenium,no,no
ALLOPURINOL 300 CRAVERI,Craveri,https://www.alfabeta.net/precio/allopurinol-300-craveri.html,selenium,no,no
ALLOPURINOL CRAVERI RETARD,Craveri,https://www.alfabeta.net/precio/allopurinol-craveri-retard.html,selenium,no,no
ALLOPURINOL FABRA 300,Fabra,https://www.alfabeta.net/precio/allopurinol-fabra-300.html,selenium,no,no
ALLOPURINOL GADOR,Gador,https://www.alfabeta.net/precio/allopurinol-gador.html,selenium,no,no
ALLOPURINOL HEXAL 300,Siegfried,https://www.alfabeta.net/precio/allopurinol-hexal-300.html,selenium,no,no
ALLOPURINOL HOUDE,Ariston,https://www.alfabeta.net/precio/allopurinol-houde.html,selenium,no,no
ALMAXIMO,Savant Consumer,https://www.alfabeta.net/precio/almaximo.html,selenium,no,no
ALMAXIMO 36,Savant Consumer,https://www.alfabeta.net/precio/almaximo-36.html,selenium,no,no
ALMAXIMO MASTICABLE,Savant Consumer,https://www.alfabeta.net/precio/almaximo-masticable.html,selenium,no,no
ALOE VERA A.M.,A.M. Farma Activ,https://www.alfabeta.net/precio/aloe-vera-am.html,selenium,no,no
ALOEBEL CORPORAL,Fortbenton,https://www.alfabeta.net/precio/aloebel-corporal.html,selenium,no,no
ALOEBEL LIP BALM,Fortbenton,https://www.alfabeta.net/precio/aloebel-lip-balm.html,selenium,no,no
ALOEBEL LIPMALBEX,Fortbenton,https://www.alfabeta.net/precio/aloebel-lipmalbex.html,selenium,no,no
ALOEBEL REDENSIFICANTE,Fortbenton,https://www.alfabeta.net/precio/aloebel-redensificante.html,selenium,no,no
ALOEBEL RETINOL,Fortbenton,https://www.alfabeta.net/precio/aloebel-retinol.html,selenium,no,no
ALOEBEL UREA 10%,Fortbenton,https://www.alfabeta.net/precio/aloebel-urea-10.html,selenium,no,no
ALOSOL,Max Vision,https://www.alfabeta.net/precio/alosol.html,selenium,no,no
ALPERTAN,Adium,https://www.alfabeta.net/precio/alpertan.html,selenium,no,no
ALPERTAN D,Adium,https://www.alfabeta.net/precio/alpertan-d.html,selenium,no,no
ALPHAGAN,Abbvie,https://www.alfabeta.net/precio/alphagan.html,selenium,no,no
ALPHAGAN P,Abbvie,https://www.alfabeta.net/precio/alphagan-p.html,selenium,no,no
ALPLAX,Gador,https://www.alfabeta.net/precio/alplax.html,selenium,no,no
ALPLAX DIGEST,Gador,https://www.alfabeta.net/precio/alplax-digest.html,selenium,no,no
ALPLAX NET,Gador,https://www.alfabeta.net/precio/alplax-net.html,selenium,no,no
ALPLAX XR,Gador,https://www.alfabeta.net/precio/alplax-xr.html,selenium,no,no
ALPRAZOL,Casasco,https://www.alfabeta.net/precio/alprazol.html,selenium,no,no
ALPRAZOLAM DENVER FARMA,Denver Farma,https://www.alfabeta.net/precio/alprazolam-denver-farma.html,selenium,no,no
ALPRAZOLAM LABSA,Labsa,https://www.alfabeta.net/precio/alprazolam-labsa.html,selenium,no,no
ALPRAZOLAM MICROSULES,Microsules Arg.,https://www.alfabeta.net/precio/alprazolam-microsules.html,selenium,no,no
ALPRIM,Biotechno Pharma,https://www.alfabeta.net/precio/alprim.html,selenium,no,no
ALPROSTADIL GRAY,Gray,https://www.alfabeta.net/precio/alprostadil-gray.html,selenium,no,no
ALPROSTADIL RICHET,Richet,https://www.alfabeta.net/precio/alprostadil-richet.html,selenium,no,no
ALSAVIN ONE,VSA Alta Complejidad,https://www.alfabeta.net/precio/alsavin-one.html,selenium,no,no
ALSEL,Lab Internacional Argentino,https://www.alfabeta.net/precio/alsel.html,selenium,no,no
ALTERNA,Abbott Nutricion,https://www.alfabeta.net/precio/alterna.html,selenium,no,no
ALTERNA PEPTIDO,Abbott Nutricion,https://www.alfabeta.net/precio/alterna-peptido.html,selenium,no,no
ALTERPURE,Eurofarma,https://www.alfabeta.net/precio/alterpure.html,selenium,no,no
ALUDROX II,Omicron,https://www.alfabeta.net/precio/aludrox-ii.html,selenium,no,no
ALUMPAK,Siegfried,https://www.alfabeta.net/precio/alumpak.html,selenium,no,no
ALUNBRIG,Takeda Argentina S.A.,https://www.alfabeta.net/precio/alunbrig.html,selenium,no,no
ALUNBRIG TRAT.INICIAL,Takeda Argentina S.A.,https://www.alfabeta.net/precio/alunbrig-tratinicial.html,selenium,no,no
ALUXANTIB,Eczane,https://www.alfabeta.net/precio/aluxantib.html,selenium,no,no
ALVEOTEROL,Finadiet,https://www.alfabeta.net/precio/alveoterol.html,selenium,no,no
ALVEOXINA 1M,Finadiet,https://www.alfabeta.net/precio/alveoxina-1m.html,selenium,no,no
ALVEOXINA 2M,Finadiet,https://www.alfabeta.net/precio/alveoxina-2m.html,selenium,no,no
ALVERIN,Craveri,https://www.alfabeta.net/precio/alverin.html,selenium,no,no
ALVETIDE,Elea,https://www.alfabeta.net/precio/alvetide.html,selenium,no,no
ALZATEN,Ariston,https://www.alfabeta.net/precio/alzaten.html,selenium,no,no
ALZATEN DISGRELENT,Ariston,https://www.alfabeta.net/precio/alzaten-disgrelent.html,selenium,no,no
ALZEPRAL,Lazar,https://www.alfabeta.net/precio/alzepral.html,selenium,no,no
