Natufarma,OMEGA 3,2026-01-02T16:42:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Medisol,PANTOMETYL 40,2026-01-02T16:43:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Sanitas,PANTOMETYL 40,2026-01-02T16:44:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Megalabs Argentina,RESVERATROL,2026-01-02T16:45:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Provefarma,RESVERATROL,2026-01-02T16:46:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Sidus,BLUEKING,2026-01-02T16:46:42,"TimeoutException: Message: 
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce6dd
	0xd193a5
	0xd1977b
	0xd60382
	0xd3b534
	0xd5db13
	0xd3b2e6
	0xd0d321
	0xd0e1d4
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xee95d8
	0xee9799
	0xed3b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Cassará,SALBUTRAL,2026-01-02T16:47:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Klonal,CEFTAZIDIMA,2026-01-02T16:48:19,"TimeoutException: Message: 
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce6dd
	0xd193a5
	0xd1977b
	0xd60382
	0xd3b534
	0xd5db13
	0xd3b2e6
	0xd0d321
	0xd0e1d4
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xee95d8
	0xee9799
	0xed3b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Medisol,SALBUTRAL,2026-01-02T16:48:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Lafedar,SALES PARA REHIDRATACION ORAL,2026-01-02T16:49:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
