input_company,input_product_name,timestamp,error_message
Biopas Argentina S.A/Lundbeck,REXULTI,2026-01-24T22:59:23,"Driver error during search: Message: 
"
Eczane,REZITIX,2026-01-24T22:59:24,"Driver error during search: Message: 
"
Sanofi-Aventis,REZUROCK,2026-01-24T22:59:24,"Driver error during search: Message: 
"
Géminis Farmacéutica,RODINAC FLEAC FLEX K,2026-01-24T23:03:30,"Driver error during search: Message: 
"
Sanitas,SIMECON 250,2026-01-24T23:19:04,"Driver error during search: Message: 
"
Medisol,SIMECON PEDIATRICO,2026-01-24T23:19:05,"Driver error during search: Message: 
"
Lazar,SIMEFLAT,2026-01-24T23:19:05,"Driver error during search: Message: 
"
Cetus,SIMETICONA CETUS,2026-01-24T23:19:05,"Driver error during search: Message: 
"
Elea,SIMINA,2026-01-24T23:19:25,"Driver error during search: Message: 
"
Elea,SIMPLA,2026-01-24T23:19:26,"Driver error during search: Message: 
"
Bagó-Arcor,SIMPLE CALCIO + VITAMINA D,2026-01-24T23:19:27,"Driver error during search: Message: 
"
Bagó-Arcor,SIMPLE COLAGENO,2026-01-24T23:19:27,"Driver error during search: Message: 
"
Bagó-Arcor,SIMPLE DEFENSAS,2026-01-24T23:19:47,"Driver error during search: Message: 
"
Bagó-Arcor,SIMPLE DIETA CONTROL,2026-01-24T23:19:48,"Driver error during search: Message: 
"
Bagó-Arcor,SIMPLE FIBRA,2026-01-24T23:19:48,"Driver error during search: Message: 
"
Bagó-Arcor,SIMPLE PROTEINA COOK CREAM,2026-01-24T23:19:48,"Driver error during search: Message: 
"
Bagó-Arcor,SIMPLE PROTEINA SA.ORIG.,2026-01-24T23:20:08,"Driver error during search: Message: 
"
Bagó-Arcor,SIMPLE SACIETY,2026-01-24T23:20:09,"Driver error during search: Message: 
"
Bagó,SIMPLE SACIETY PLUS BAT CHO,2026-01-24T23:20:09,"Driver error during search: Message: 
"
Bagó,SIMPLE SACIETY PLUS BAT VAINX,2026-01-24T23:20:09,"Driver error during search: Message: 
"
Bagó-Arcor,SIMPLE VITACAL,2026-01-24T23:20:31,"Driver error during search: Message: 
"
Bagó-Arcor,SIMPLE VITALIDAD,2026-01-24T23:20:31,"Driver error during search: Message: 
"
Elea,SIMPLIR,2026-01-24T23:20:31,"Driver error during search: Message: 
"
Janssen-Cilag,SIMPONI IV,2026-01-24T23:20:52,"Driver error during search: Message: 
"
Janssen-Cilag,SIMPONI,2026-01-24T23:20:52,"Driver error during search: Message: 
"
Novartis,SIMULECT,2026-01-24T23:20:52,"Driver error during search: Message: 
"
Bayer Consumer,ACTRON 400 RAPIDA ACCION NF,2026-01-25T06:51:26,"Driver error during search: Message: 
"
Fresenius Kabi,APPLIX PUMP SET VARIOLINE ENFIT UNIVERSAL,2026-01-25T06:54:03,"Driver error during search: Message: 
"
Gador,Apr-28,2026-01-25T06:55:00,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL FUNNY BRUSH,2026-01-25T06:55:22,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL MAFALDA KIDS X 1 U,2026-01-25T06:55:43,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL ZOO BRUSH,2026-01-25T06:56:04,"Driver error during search: Message: 
"
San Ceferino,CIRUELAS LIGHT+VITAMINA C NUTRINAT,2026-01-25T06:57:15,"Driver error during search: Message: 
"
San Ceferino,CIRUELAS+FIBRAS+VITAMINA C NUTRINAT,2026-01-25T06:57:36,"Driver error during search: Message: 
"
Pharmatrix,DRUM ß,2026-01-25T06:58:13,"Driver error during search: Message: 
"
Siegfried,EMPAX MET,2026-01-25T06:58:35,"Driver error during search: Message: 
"
Elea,FALGOS EXPENDEDOR X 25 BL,2026-01-25T06:59:23,"Driver error during search: Message: 
"
Labsa,LABSALERG ß,2026-01-25T07:01:12,"Driver error during search: Message: 
"
Fortbenton,LISALER ß,2026-01-25T07:01:33,"Driver error during search: Message: 
"
Nestle,NAN 1 OPTIPRO HMO RTD,2026-01-25T07:08:29,"Driver error during search: Message: 
"
Nestle,NAN 3 OPTIPRO HMO RTD,2026-01-25T07:09:50,"Driver error during search: Message: 
"
Bayer Consumer,ACTRON 400 RAPIDA ACCION NF,2026-01-25T07:12:12,"Driver error during search: Message: 
"
Gador,Apr-28,2026-01-25T07:12:13,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL FUNNY BRUSH,2026-01-25T07:12:14,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL MAFALDA KIDS X 1 U,2026-01-25T07:12:15,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL ZOO BRUSH,2026-01-25T07:12:15,"Driver error during search: Message: 
"
San Ceferino,CIRUELAS LIGHT+VITAMINA C NUTRINAT,2026-01-25T07:12:34,"Driver error during search: Message: 
"
San Ceferino,CIRUELAS+FIBRAS+VITAMINA C NUTRINAT,2026-01-25T07:12:35,"Driver error during search: Message: 
"
Pharmatrix,DRUM ß,2026-01-25T07:12:36,"Driver error during search: Message: 
"
Siegfried,EMPAX MET,2026-01-25T07:12:36,"Driver error during search: Message: 
"
Elea,FALGOS EXPENDEDOR X 25 BL,2026-01-25T07:12:37,"Driver error during search: Message: 
"
Labsa,LABSALERG ß,2026-01-25T07:12:56,"Driver error during search: Message: 
"
Fortbenton,LISALER ß,2026-01-25T07:12:56,"Driver error during search: Message: 
"
Nestle,NAN 1 OPTIPRO HMO RTD,2026-01-25T07:12:58,"Driver error during search: Message: 
"
Nestle,NAN 3 OPTIPRO HMO RTD,2026-01-25T07:13:17,"Driver error during search: Message: 
"
Valuge,NEWGEL+ LOLYPOP MAMARIAS NG-324,2026-01-25T07:13:39,"Driver error during search: Message: 
"
Valuge,NEWGEL+ LOLYPOP MAMARIAS NG-326,2026-01-25T07:13:56,"Driver error during search: Message: 
"
Nutricia-Bagó,NUTRILON PREMATUROS 1,2026-01-25T07:14:00,"Driver error during search: Message: 
"
Rospaw,OLANZAPINA ROSPAW,2026-01-25T07:14:11,"Driver error during search: Message: 
"
Elea,OLOPAT F,2026-01-25T07:14:16,"Driver error during search: Message: 
"
Labsa,OMEPRAZOL 20 LABSA,2026-01-25T07:14:17,"Driver error during search: Message: 
"
Denver Farma,OMEPRAZOL DENVER FARMA,2026-01-25T07:14:18,"Driver error during search: Message: 
"
Lagos,NIO CREME MICRO,2026-01-25T07:14:31,"Driver error during search: Message: 
"
IBC,OMEPRAZOL PHARMAVIAL,2026-01-25T07:14:33,"Driver error during search: Message: 
"
Richet,OMEPRAZOL RICHET,2026-01-25T07:14:37,"Driver error during search: Message: 
"
Northia,ONDANSETRON NORTHIA,2026-01-25T07:14:39,"Driver error during search: Message: 
"
Richet,ONDANSETRON RICHET,2026-01-25T07:14:39,"Driver error during search: Message: 
"
Cabuchi,OPALINO PURGANTE,2026-01-25T07:14:52,"Driver error during search: Message: 
"
Teingro,PANCREATEIN,2026-01-25T07:14:54,"Driver error during search: Message: 
"
Haleon Argentina,PARODONTAX COMPLETE PROTECTION EXTRA FRESH,2026-01-25T07:14:59,"Driver error during search: Message: 
"
Biosintex Retail,PIRIGRIP,2026-01-25T07:15:00,"Driver error during search: Message: 
"
Biosintex Retail,PIRITOS,2026-01-25T07:15:00,"Driver error during search: Message: 
"
Nutentar,SUSTENTA DB VAINILLA DHA,2026-01-25T07:19:02,"Driver error during search: Message: 
"
Nutentar,SUSTENTA DESSERT DULCE DE LECHE,2026-01-25T07:19:03,"Driver error during search: Message: 
"
Rontag,TOCLINE,2026-01-25T07:34:05,"Driver error during search: Message: 
"
Ferring,TOCOFENO,2026-01-25T07:34:05,"Driver error during search: Message: 
"
Microsules Arg.,TOFAX,2026-01-25T07:34:06,"Driver error during search: Message: 
"
Biosintex Tr. Esp.,TOFIB,2026-01-25T07:34:07,"Driver error during search: Message: 
"
Lafedar,TOFLAM PLUS,2026-01-25T07:34:20,"Driver error during search: Message: 
"
Casasco,TOFLUX,2026-01-25T07:34:26,"Driver error during search: Message: 
"
Casasco,TOFLUX JARABE,2026-01-25T07:34:26,"Driver error during search: Message: 
"
Roemmers,TOGREL,2026-01-25T07:34:28,"Driver error during search: Message: 
"
Aspen,TOKINER,2026-01-25T07:34:29,"Driver error during search: Message: 
"
Biosintex,TRIBIOCORT,2026-01-25T07:39:02,"Driver error during search: Message: 
"
Lepetit,VALSALEP D,2026-01-25T07:54:06,"Driver error during search: Message: 
"
Lepetit,VALSALEP,2026-01-25T07:54:06,"Driver error during search: Message: 
"
Fecofar,VALSARFEC,2026-01-25T07:54:10,"Driver error during search: Message: 
"
Fecofar,VALSARFEC D,2026-01-25T07:54:10,"Driver error during search: Message: 
"
Celnova Argentina,VALTOCO,2026-01-25T07:54:14,"Driver error during search: Message: 
"
GlaxoSmithKline Biopharma,VALTREX,2026-01-25T07:54:16,"Driver error during search: Message: 
"
Valuge,VALUBLOCK,2026-01-25T07:54:27,"Driver error during search: Message: 
"
Vannier,VALUCA FLEX,2026-01-25T07:54:28,"Driver error during search: Message: 
"
Vannier,VALUCA PLUS,2026-01-25T07:54:32,"Driver error during search: Message: 
"
Vannier,VALUCAK75,2026-01-25T07:54:32,"Driver error during search: Message: 
"
Valuge,VALUCNE E 4%,2026-01-25T07:54:35,"Driver error during search: Message: 
"
Valuge,VALUCNE PB 10%,2026-01-25T07:54:37,"Driver error during search: Message: 
"
Valuge,VALUCNE PB 5%,2026-01-25T07:54:49,"Driver error during search: Message: 
"
Valuge,VALUREA,2026-01-25T07:54:49,"Driver error during search: Message: 
"
Vannier,VANATOR 10,2026-01-25T07:54:53,"Driver error during search: Message: 
"
Vannier,VANATOR 20,2026-01-25T07:54:53,"Driver error during search: Message: 
"
Vannier,VANATOR 40,2026-01-25T07:54:57,"Driver error during search: Message: 
"
Klonal,VANCOMAX,2026-01-25T07:54:59,"Driver error during search: Message: 
"
Celtyc,VANCOMICINA CELTYC 1000,2026-01-25T07:55:10,"Driver error during search: Message: 
"
Celtyc,VANCOMICINA CELTYC 500,2026-01-25T07:55:10,"Driver error during search: Message: 
"
Drawer,VANCOMICINA DRAWER,2026-01-25T07:55:14,"Driver error during search: Message: 
"
Schafer,VANCOMICINA ENTEROCAPS SCHAFER,2026-01-25T07:55:15,"Driver error during search: Message: 
"
Fabra,VANCOMICINA FABRA,2026-01-25T07:55:18,"Driver error during search: Message: 
"
Gemepe,VANCOMICINA GEMEPE,2026-01-25T07:55:20,"Driver error during search: Message: 
"
Microsules Arg.,VIRIPOTENS 100,2026-01-25T08:01:06,"Driver error during search: Message: 
"
Verrugol,VITAOL TEA TREE Y JOJOBA OIL,2026-01-25T08:04:02,"Driver error during search: Message: 
"
Grimberg,WATERPIK DUCHA BUCAL AQUARIUS PRO WP660,2026-01-25T08:06:05,"Driver error during search: Message: 
"
Grimberg,WATERPIK DUCHA BUCAL CORDLESS ENHANCE,2026-01-25T08:06:09,"Driver error during search: Message: 
"
Grimberg,WATERPIK DUCHA BUCAL CORDLESS ION,2026-01-25T08:06:10,"Driver error during search: Message: 
"
Grimberg,WATERPIK DUCHA BUCAL CORDLESS PEARL,2026-01-25T08:06:10,"Driver error during search: Message: 
"
Grimberg,WATERPIK DUCHA BUCAL CORDLESS PLUS BLANCA,2026-01-25T08:06:24,"Driver error during search: Message: 
"
Grimberg,WATERPIK DUCHA BUCAL CORDLESS PLUS NEGRA,2026-01-25T08:06:27,"Driver error during search: Message: 
"
Laboratorio WPN,WPN COLLAGEN PEPTIDES,2026-01-25T08:09:08,"Driver error during search: Message: 
"
Laboratorio WPN,WPN COLLAGEN VITA C,2026-01-25T08:09:13,"Driver error during search: Message: 
"
Wunder Pharm,WUNDERBALSAM ENGLISCHER,2026-01-25T08:09:13,"Driver error during search: Message: 
"
Genomma Lab.,X-RAY COLAGENO,2026-01-25T08:09:15,"Driver error during search: Message: 
"
Aspen Pharma,XALACOM,2026-01-25T08:09:15,"Driver error during search: Message: 
"
Aspen Pharma,XALATAN,2026-01-25T08:09:23,"Driver error during search: Message: 
"
Richmond,XALIPLAT,2026-01-25T08:09:29,"Driver error during search: Message: 
"
Pfizer,XALKORI 200,2026-01-25T08:09:34,"Driver error during search: Message: 
"
Pfizer,XALKORI 250,2026-01-25T08:09:35,"Driver error during search: Message: 
"
Klonal,XANAES,2026-01-25T08:09:36,"Driver error during search: Message: 
"
Aspen Pharma,XANAX,2026-01-25T08:09:37,"Driver error during search: Message: 
"
LKM,ZOLENICO,2026-01-25T08:14:17,"Driver error during search: Message: 
"
Biotechno Pharma,ZOLDEM,2026-01-25T08:14:17,"Driver error during search: Message: 
"
Celnova Argentina,ZOLENOVA,2026-01-25T08:14:21,"Driver error during search: Message: 
"
Laboratorio Valar,ZOLETECH,2026-01-25T08:14:22,"Driver error during search: Message: 
"
Siegfried,ANUAR,2026-01-25T08:37:48,"Driver error opening product page: Message: The element with the reference 3a34eca3-078e-45c2-adfa-8ac464730283 is stale; either its node document is not the active document, or it is no longer connected to the DOM; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#staleelementreferenceexception
Stacktrace:
RemoteError@chrome://remote/content/shared/RemoteError.sys.mjs:8:8
WebDriverError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:202:5
StaleElementReferenceError@chrome://remote/content/shared/webdriver/Errors.sys.mjs:831:5
getKnownElement@chrome://remote/content/marionette/json.sys.mjs:412:11
deserializeJSON@chrome://remote/content/marionette/json.sys.mjs:270:20
cloneObject@chrome://remote/content/marionette/json.sys.mjs:59:24
deserializeJSON@chrome://remote/content/marionette/json.sys.mjs:298:16
cloneObject@chrome://remote/content/marionette/json.sys.mjs:59:24
deserializeJSON@chrome://remote/content/marionette/json.sys.mjs:298:16
json.deserialize@chrome://remote/content/marionette/json.sys.mjs:302:10
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.sys.mjs:179:30
"
Bayer Consumer,ACTRON 400 RAPIDA ACCION NF,2026-01-25T08:37:57,"Driver error during search: Message: 
"
Gador,Apr-28,2026-01-25T08:38:14,"Driver error during search: Message: 
"
B-Life,APROTEN OBLEAS,2026-01-25T08:39:01,"Driver error during search: Message: 
"
Microsules Arg.,BIZILLIA PLUS SOLUCION SALINA,2026-01-25T08:44:02,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL FUNNY BRUSH,2026-01-25T08:44:18,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL MAFALDA KIDS X 1 U,2026-01-25T08:44:20,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL ZOO BRUSH,2026-01-25T08:44:23,"Driver error during search: Message: 
"
San Ceferino,CIRUELAS LIGHT+VITAMINA C NUTRINAT,2026-01-25T08:46:49,"Driver error during search: Message: 
"
San Ceferino,CIRUELAS+FIBRAS+VITAMINA C NUTRINAT,2026-01-25T08:46:50,"Driver error during search: Message: 
"
Pharmatrix,DRUM ß,2026-01-25T08:47:36,"Driver error during search: Message: 
"
Siegfried,EMPAX MET,2026-01-25T08:47:37,"Driver error during search: Message: 
"
Elea,FALGOS EXPENDEDOR X 25 BL,2026-01-25T08:47:55,"Driver error during search: Message: 
"
Isdin,FOTO WET SKIN TRANSPARENT SPRAY SPF 50,2026-01-25T08:52:47,"Driver error during search: Message: 
"
Fresenius Kabi,FREBINI ORIGINAL,2026-01-25T08:54:07,"Driver error during search: Message: 
"
Elea,FOZVIR,2026-01-25T08:54:27,"Driver error during search: Message: 
"
Francelab,FRABAN,2026-01-25T08:54:27,"Driver error during search: Message: 
"
Isdin,FP PROTECTOR LABIAL,2026-01-25T08:54:27,"Driver error during search: Message: 
"
Provefarma,FREE DIET YACON,2026-01-25T08:54:28,"Driver error during search: Message: 
"
Francelab,FRABAN 50,2026-01-25T08:54:29,"Driver error during search: Message: 
"
Fresenius Kabi,FREBINI ENERGY DRINK FIBRA,2026-01-25T08:54:31,"Driver error during search: Message: 
"
B-Life,FREECHEES,2026-01-25T08:54:48,"Driver error during search: Message: 
"
B-Life,FREEMILK NATURAL,2026-01-25T08:54:48,"Driver error during search: Message: 
"
B-Life,FREEGUR FRUTILLA,2026-01-25T08:54:48,"Driver error during search: Message: 
"
B-Life,FREENITO CHOCOLATE,2026-01-25T08:54:49,"Driver error during search: Message: 
"
Abbott Diabetes,FREESTYLE LANCETS,2026-01-25T08:54:50,"Driver error during search: Message: 
"
Fresenius Kabi,FREKA CONNECT,2026-01-25T08:54:52,"Driver error during search: Message: 
"
Roemmers,FRENALER,2026-01-25T08:55:09,"Driver error during search: Message: 
"
Roemmers,FRENALER D,2026-01-25T08:55:10,"Driver error during search: Message: 
"
Fresenius Kabi,FRESOFOL 1% MCT,2026-01-25T08:55:10,"Driver error during search: Message: 
"
Fresenius Kabi,FRESUBIN 2 KCAL CREME,2026-01-25T08:55:11,"Driver error during search: Message: 
"
Fresenius Kabi,FRESUBIN 3.2 KCAL VAINILLA CARAMELO,2026-01-25T08:55:11,"Driver error during search: Message: 
"
Fresenius Kabi,FRESUBIN DB CREME,2026-01-25T08:55:13,"Driver error during search: Message: 
"
Fresenius Kabi,FRESUBIN FIBRA,2026-01-25T08:55:31,"Driver error during search: Message: 
"
Fresenius Kabi,FRESUBIN ORIGINAL FIBRA,2026-01-25T08:55:31,"Driver error during search: Message: 
"
Fresenius Kabi,FRESUBIN INTENSIVE,2026-01-25T08:55:31,"Driver error during search: Message: 
"
Fresenius Kabi,FRESUBIN PLUS,2026-01-25T08:55:32,"Driver error during search: Message: 
"
AstraZeneca,FREVIA,2026-01-25T08:55:33,"Driver error during search: Message: 
"
Fada Pharma,FRIDALIT 100,2026-01-25T08:55:35,"Driver error during search: Message: 
"
Fortbenton,LISALER ß,2026-01-25T08:57:56,"Driver error during search: Message: 
"
Nestle,NAN 1 OPTIPRO HMO RTD,2026-01-25T09:01:19,"Driver error during search: Message: 
"
Nestle,NAN 2 OPTIPRO HMO RTD,2026-01-25T09:01:23,"Driver error during search: Message: 
"
Nestle,NAN 3 OPTIPRO HMO RTD,2026-01-25T09:01:26,"Driver error during search: Message: 
"
Valuge,NEWGEL+ LOLYPOP MAMARIAS NG-324,2026-01-25T09:02:09,"Driver error during search: Message: 
"
Valuge,NEWGEL+ LOLYPOP MAMARIAS NG-326,2026-01-25T09:02:10,"Driver error during search: Message: 
"
Rospaw,OLANZAPINA ROSPAW,2026-01-25T09:03:37,"Driver error during search: Message: 
"
Haleon Argentina,PARODONTAX COMPLETE PROTECTION EXTRA FRESH,2026-01-25T09:04:24,"Driver error during search: Message: 
"
