Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records,Selenium_Attempt,Last_Attempt_Records
PERPIEL ANTIAGE CONTORNO DE OJOS,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-antiage-contorno-de-ojos.html,selenium,yes,no,1,0,1,1
PERPIEL ANTIAGE EFECTO REJUVENECEDOR,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-antiage-efecto-rejuvenecedor.html,selenium,yes,no,1,0,1,1
PERPIEL ANTIAGE SERUM,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-antiage-serum.html,selenium,yes,no,1,0,1,1
PERPIEL AQUA,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-aqua.html,selenium,yes,no,2,0,1,2
PERPIEL CALENDULA,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-calendula.html,selenium,yes,no,2,0,1,2
PERPIEL D3 CORPORAL,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-d3-corporal.html,selenium,yes,no,1,0,1,1
PERPIEL D3 FACIAL,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-d3-facial.html,selenium,yes,no,1,0,1,1
PERPIEL EMULSION DE LIMPIEZA,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-emulsion-de-limpieza.html,selenium,yes,no,1,0,1,1
PERPIEL FACIAL A,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-facial-a.html,selenium,yes,no,1,0,1,1
PERPIEL FACIAL ANTIAGE,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-facial-antiage.html,selenium,yes,no,1,0,1,1
PERPIEL GEL DE LIMPIEZA SYNDET,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-gel-de-limpieza-syndet.html,selenium,yes,no,1,0,1,1
PERPIEL HUMECTACION PROFUNDA,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-humectacion-profunda.html,selenium,yes,no,1,0,1,1
PERPIEL INTIMY ESPUMA DE LIMPIEZA,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-intimy-espuma-de-limpieza.html,selenium,yes,no,1,0,1,1
PERPIEL INTIMY GEL HIDRATANTE Y LUBRICANTE,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-intimy-gel-hidratante-y-lubricante.html,selenium,yes,no,2,0,1,2
PERPIEL JABON DE LIMPIEZA FACIAL,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-jabon-de-limpieza-facial.html,selenium,yes,no,1,0,1,1
PERPIEL MAMA,Laboratorios Bernabó,https://www.alfabeta.net/precio/perpiel-mama.html,selenium,yes,no,2,0,1,2
PERTROMB,Everex,https://www.alfabeta.net/precio/pertromb.html,selenium,yes,no,2,0,1,2
PERVINOX,Elea,https://www.alfabeta.net/precio/pervinox.html,selenium,yes,no,7,0,1,7
PERVINOX ANESTESICO,Elea,https://www.alfabeta.net/precio/pervinox-anestesico.html,selenium,yes,no,1,0,1,1
PERVINOX CLORHEXIDINA,Elea,https://www.alfabeta.net/precio/pervinox-clorhexidina.html,selenium,yes,no,2,0,1,2
PERVINOX CLORHEXIDINA ALCOHOLICA,Elea,https://www.alfabeta.net/precio/pervinox-clorhexidina-alcoholica.html,selenium,yes,no,3,0,1,3
PERVINOX INCOLORO,Elea,https://www.alfabeta.net/precio/pervinox-incoloro.html,selenium,yes,no,3,0,1,3
PERVINOX JABON ESPUMA,Elea,https://www.alfabeta.net/precio/pervinox-jabon-espuma.html,selenium,yes,no,3,0,1,3
PETEZAM 4.5,Rivero,https://www.alfabeta.net/precio/petezam-45.html,selenium,yes,no,1,0,1,1
PETRIUM,Elea,https://www.alfabeta.net/precio/petrium.html,selenium,yes,no,2,0,1,2
PEYRONAL,Eurolab,https://www.alfabeta.net/precio/peyronal.html,selenium,yes,no,1,0,1,1
PGB,Siegfried,https://www.alfabeta.net/precio/pgb.html,selenium,yes,no,2,0,1,2
PGB 75 MULTIDOSIS,Siegfried,https://www.alfabeta.net/precio/pgb-75-multidosis.html,selenium,yes,no,2,0,1,2
PH LAGRIMAS,Elea,https://www.alfabeta.net/precio/ph-lagrimas.html,selenium,yes,no,1,0,1,1
PH LAGRIMAS GEL,Elea,https://www.alfabeta.net/precio/ph-lagrimas-gel.html,selenium,yes,no,1,0,1,1
PH LAGRIMAS LC,Elea,https://www.alfabeta.net/precio/ph-lagrimas-lc.html,selenium,yes,no,1,0,1,1
PHARMAHEPAT,PGN,https://www.alfabeta.net/precio/pharmahepat.html,selenium,yes,no,2,0,1,2
PHARMATON 50 + OMEGA 3,Opella Healthcare Arg.,https://www.alfabeta.net/precio/pharmaton-50--omega-3.html,selenium,yes,no,1,0,1,1
PHARMATON ESSENTIAL,Opella Healthcare Arg.,https://www.alfabeta.net/precio/pharmaton-essential.html,selenium,yes,no,1,0,1,1
PHARMATON NF,Opella Healthcare Arg.,https://www.alfabeta.net/precio/pharmaton-nf.html,selenium,yes,no,2,0,1,2
PHARMATON VITALITY,Opella Healthcare Arg.,https://www.alfabeta.net/precio/pharmaton-vitality.html,selenium,yes,no,2,0,1,2
PHELINUN,Varifarma,https://www.alfabeta.net/precio/phelinun.html,selenium,yes,no,1,0,1,1
PHESGO,Roche,https://www.alfabeta.net/precio/phesgo.html,selenium,yes,no,2,0,1,2
PIAM,Denver Farma,https://www.alfabeta.net/precio/piam.html,selenium,yes,no,1,0,1,1
PICOLINATO DE CROMO,Lafarmen,https://www.alfabeta.net/precio/picolinato-de-cromo.html,selenium,yes,no,1,0,1,1
PICOPREP,Ferring,https://www.alfabeta.net/precio/picoprep.html,selenium,yes,no,1,0,1,1
PIECIDEX CREMA,Genomma Lab.,https://www.alfabeta.net/precio/piecidex-crema.html,selenium,yes,no,1,0,1,1
PIECIDEX NF POLVO,Genomma Lab.,https://www.alfabeta.net/precio/piecidex-nf-polvo.html,selenium,yes,no,1,0,1,1
PIECIDEX SEC RAPID,Genomma Lab.,https://www.alfabeta.net/precio/piecidex-sec-rapid.html,selenium,yes,no,1,0,1,1
PIECIDEX SPRAY C/TERBINAFINA,Genomma Lab.,https://www.alfabeta.net/precio/piecidex-spray-cterbinafina.html,selenium,yes,no,1,0,1,1
PIEL COREANA,Genomma Lab.,https://www.alfabeta.net/precio/piel-coreana.html,selenium,yes,no,2,0,1,2
PIEL VITAL A.M.,A.M. Farma Activ,https://www.alfabeta.net/precio/piel-vital-am.html,selenium,yes,no,1,0,1,1
PIFELTRO,MSD Argentina SRL,https://www.alfabeta.net/precio/pifeltro.html,selenium,yes,no,1,0,1,1
PIFENIR,Aspen,https://www.alfabeta.net/precio/pifenir.html,selenium,yes,no,2,0,1,2
PINEALTEIN,Teingro,https://www.alfabeta.net/precio/pinealtein.html,selenium,yes,no,1,0,1,1
PINK,Craveri,https://www.alfabeta.net/precio/pink.html,selenium,yes,no,1,0,1,1
PINOXIR,Aspen,https://www.alfabeta.net/precio/pinoxir.html,selenium,yes,no,2,0,1,2
PIOMAT,Eczane,https://www.alfabeta.net/precio/piomat.html,selenium,yes,no,3,0,1,3
PIOTAMAX 30,Francelab,https://www.alfabeta.net/precio/piotamax-30.html,selenium,yes,no,1,0,1,1
PIOTAMAX 45,Francelab,https://www.alfabeta.net/precio/piotamax-45.html,selenium,yes,no,1,0,1,1
PIOTAMAX MET 15/850,Francelab,https://www.alfabeta.net/precio/piotamax-met-15850.html,selenium,yes,no,2,0,1,2
PIPERAC COMPUESTO,Klonal,https://www.alfabeta.net/precio/piperac-compuesto.html,selenium,yes,no,1,0,1,1
PIPERACILINA TAZOBACTAM DRAWER,Drawer,https://www.alfabeta.net/precio/piperacilina-tazobactam-drawer.html,selenium,yes,no,2,0,1,2
PIPERACILINA TAZOBACTAM GEMEPE,Gemepe,https://www.alfabeta.net/precio/piperacilina-tazobactam-gemepe.html,selenium,yes,no,1,0,1,1
PIPERACILINA TAZOBACTAM KILAB,Kilab,https://www.alfabeta.net/precio/piperacilina-tazobactam-kilab.html,selenium,yes,no,1,0,1,1
PIPERACILINA TAZOBACTAM PHARMAVIAL,IBC,https://www.alfabeta.net/precio/piperacilina-tazobactam-pharmavial.html,selenium,yes,no,1,0,1,1
PIPERACILINA TAZOBACTAM RICHET,Richet,https://www.alfabeta.net/precio/piperacilina-tazobactam-richet.html,selenium,yes,no,1,0,1,1
PIPERACILINA+TAZOBACTAM NORTHIA,Northia,https://www.alfabeta.net/precio/piperacilinatazobactam-northia.html,selenium,yes,no,1,0,1,1
PIPERACILINA+TAZOBACTAM RICHET,Richet,https://www.alfabeta.net/precio/piperacilinatazobactam-richet.html,selenium,yes,no,1,0,1,1
PIPERAZILINA TAZOBACTAM,Veinfar,https://www.alfabeta.net/precio/piperazilina-tazobactam.html,selenium,yes,no,1,0,1,1
PIPETECAN,Richmond,https://www.alfabeta.net/precio/pipetecan.html,selenium,no,no,0,0,0,0
PIQRAY,Novartis,https://www.alfabeta.net/precio/piqray.html,selenium,no,no,0,0,0,0
PIRAZINAMIDA LAFEDAR,Lafedar,https://www.alfabeta.net/precio/pirazinamida-lafedar.html,selenium,yes,no,1,0,1,1
PIRDON,Microsules Arg.,https://www.alfabeta.net/precio/pirdon.html,selenium,no,no,0,0,0,0
PIRFEMAX,Finadiet,https://www.alfabeta.net/precio/pirfemax.html,selenium,no,no,0,0,0,0
PIRFEMAX 801,Finadiet,https://www.alfabeta.net/precio/pirfemax-801.html,selenium,no,no,0,0,0,0
PIRFEX,Everex,https://www.alfabeta.net/precio/pirfex.html,selenium,no,no,0,0,0,0
PIRIGRIP,Biosintex Retail,https://www.alfabeta.net/precio/pirigrip.html,selenium,no,no,0,0,0,0
PIRITOS,Biosintex Retail,https://www.alfabeta.net/precio/piritos.html,selenium,no,no,0,0,0,0
PIRITOS FORTE,Biosintex Retail,https://www.alfabeta.net/precio/piritos-forte.html,selenium,yes,no,1,0,1,1
PIROCTOL,Valuge,https://www.alfabeta.net/precio/piroctol.html,selenium,yes,no,2,0,1,2
PIROCTOL AS,Valuge,https://www.alfabeta.net/precio/piroctol-as.html,selenium,yes,no,2,0,1,2
PIROXICAM DUPOMAR,Siegfried,https://www.alfabeta.net/precio/piroxicam-dupomar.html,selenium,yes,no,3,0,1,3
PIROXICAM RELAX,Siegfried,https://www.alfabeta.net/precio/piroxicam-relax.html,selenium,yes,no,2,0,1,2
PIROXICAM VANNIER,Vannier,https://www.alfabeta.net/precio/piroxicam-vannier.html,selenium,yes,no,1,0,1,1
PISONO,Finadiet,https://www.alfabeta.net/precio/pisono.html,selenium,yes,no,4,0,1,4
PITIRIAX,Medisol,https://www.alfabeta.net/precio/pitiriax.html,selenium,yes,no,1,0,1,1
PITYRUM,Novoplos,https://www.alfabeta.net/precio/pityrum.html,selenium,yes,no,1,0,1,1
PIVALPEN,Bagó,https://www.alfabeta.net/precio/pivalpen.html,selenium,yes,no,1,0,1,1
PIVAST,Eurofarma,https://www.alfabeta.net/precio/pivast.html,selenium,yes,no,2,0,1,2
PIXABAN,Siegfried,https://www.alfabeta.net/precio/pixaban.html,selenium,yes,no,2,0,1,2
PIXAR,Eurofarma,https://www.alfabeta.net/precio/pixar.html,selenium,yes,no,2,0,1,2
PIXATEMIS 2.5,Temis-Lostaló,https://www.alfabeta.net/precio/pixatemis-25.html,selenium,yes,no,1,0,1,1
PIXATEMIS 5,Temis-Lostaló,https://www.alfabeta.net/precio/pixatemis-5.html,selenium,yes,no,1,0,1,1
PKU 3 ADVANTA,Nutricia-Bagó,https://www.alfabeta.net/precio/pku-3-advanta.html,selenium,yes,no,1,0,1,1
PKU ANAMIX FIRST SPOON,AMN,https://www.alfabeta.net/precio/pku-anamix-first-spoon.html,selenium,yes,no,1,0,1,1
PKU ANAMIX INFANT,AMN,https://www.alfabeta.net/precio/pku-anamix-infant.html,selenium,yes,no,1,0,1,1
PKU ANAMIX JUNIOR ORANGE,AMN,https://www.alfabeta.net/precio/pku-anamix-junior-orange.html,selenium,yes,no,1,0,1,1
PKU ANAMIX JUNIOR UNFLAVOURED,AMN,https://www.alfabeta.net/precio/pku-anamix-junior-unflavoured.html,selenium,yes,no,2,0,1,2
PKU GMPRO DELIGHT 15 SABOR TROPICAL,AMN,https://www.alfabeta.net/precio/pku-gmpro-delight-15-sabor-tropical.html,selenium,yes,no,1,0,1,1
PKU GMPRO MIX-IN,AMN,https://www.alfabeta.net/precio/pku-gmpro-mix-in.html,selenium,no,no,0,0,0,0
PKU GMPRO POLVO SABOR VAINILLA,AMN,https://www.alfabeta.net/precio/pku-gmpro-polvo-sabor-vainilla.html,selenium,no,no,0,0,0,0
PKU GMPRO ULTRA SABOR LIMONADA,AMN,https://www.alfabeta.net/precio/pku-gmpro-ultra-sabor-limonada.html,selenium,no,no,0,0,0,0
PKU LOPHLEX JUICY LQ 10 BERRY,AMN,https://www.alfabeta.net/precio/pku-lophlex-juicy-lq-10-berry.html,selenium,no,no,0,0,0,0
PKU LOPHLEX JUICY LQ 20 BERRY,AMN,https://www.alfabeta.net/precio/pku-lophlex-juicy-lq-20-berry.html,selenium,yes,no,1,0,1,1
PKU LOPHLEX JUICY LQ 20 ORANGE,AMN,https://www.alfabeta.net/precio/pku-lophlex-juicy-lq-20-orange.html,selenium,no,no,0,0,0,0
PKU MED A FORMULA,B-Life,https://www.alfabeta.net/precio/pku-med-a-formula.html,selenium,no,no,0,0,0,0
PKU MED B FORMULA,B-Life,https://www.alfabeta.net/precio/pku-med-b-formula.html,selenium,no,no,0,0,0,0
PKU MED B FORMULA CREAM ORANGE-LEMON,B-Life,https://www.alfabeta.net/precio/pku-med-b-formula-cream-orange-lemon.html,selenium,no,no,0,0,0,0
PLAC OUT,Laboratorios Bernabó,https://www.alfabeta.net/precio/plac-out.html,selenium,no,no,0,0,0,0
PLAC OUT MANTENIMIENTO,Laboratorios Bernabó,https://www.alfabeta.net/precio/plac-out-mantenimiento.html,selenium,no,no,0,0,0,0
PLACIDON,Argenfarma,https://www.alfabeta.net/precio/placidon.html,selenium,yes,no,1,0,1,1
PLAN,Craveri,https://www.alfabeta.net/precio/plan.html,selenium,no,no,0,0,0,0
PLAN DUO,Craveri,https://www.alfabeta.net/precio/plan-duo.html,selenium,no,no,0,0,0,0
PLANT PROTEIN,Laboratorio ENA,https://www.alfabeta.net/precio/plant-protein.html,selenium,no,no,0,0,0,0
PLARDOX,Lafedar,https://www.alfabeta.net/precio/plardox.html,selenium,yes,no,5,0,1,5
PLARIV,Aspen,https://www.alfabeta.net/precio/plariv.html,selenium,no,no,0,0,0,0
PLATSUL-A,Soubeiran Chobet,https://www.alfabeta.net/precio/platsul-a.html,selenium,no,no,0,0,0,0
PLATSUL-A AEROSOL,Soubeiran Chobet,https://www.alfabeta.net/precio/platsul-a-aerosol.html,selenium,no,no,0,0,0,0
PLATSUL-A GASA EN ROLLO,Soubeiran Chobet,https://www.alfabeta.net/precio/platsul-a-gasa-en-rollo.html,selenium,yes,no,1,0,1,1
PLATSUL-A GASAS,Soubeiran Chobet,https://www.alfabeta.net/precio/platsul-a-gasas.html,selenium,yes,no,1,0,1,1
PLATSUL-AG,Soubeiran Chobet,https://www.alfabeta.net/precio/platsul-ag.html,selenium,yes,no,1,0,1,1
PLAYAL 80,Lesmaher,https://www.alfabeta.net/precio/playal-80.html,selenium,no,no,0,0,0,0
PLEGRIDY,Biogen,https://www.alfabeta.net/precio/plegridy.html,selenium,no,no,0,0,0,0
PLENACOR 100,Bagó,https://www.alfabeta.net/precio/plenacor-100.html,selenium,no,no,0,0,0,0
PLENACOR 25,Bagó,https://www.alfabeta.net/precio/plenacor-25.html,selenium,yes,no,2,0,1,2
PLENACOR 50,Bagó,https://www.alfabeta.net/precio/plenacor-50.html,selenium,yes,no,2,0,1,2
PLENACOR D 50/25/2.5,Bagó,https://www.alfabeta.net/precio/plenacor-d-502525.html,selenium,no,no,0,0,0,0
PLENAIR 10,Roemmers,https://www.alfabeta.net/precio/plenair-10.html,selenium,no,no,0,0,0,0
PLENAIR 4,Roemmers,https://www.alfabeta.net/precio/plenair-4.html,selenium,no,no,0,0,0,0
PLENAIR 5,Roemmers,https://www.alfabeta.net/precio/plenair-5.html,selenium,yes,no,2,0,1,2
PLENAIR PLUS,Roemmers,https://www.alfabeta.net/precio/plenair-plus.html,selenium,yes,no,1,0,1,1
PLENICA,Roemmers,https://www.alfabeta.net/precio/plenica.html,selenium,no,no,0,0,0,0
PLENICA 75 PRACTIDOSIS,Roemmers,https://www.alfabeta.net/precio/plenica-75-practidosis.html,selenium,yes,no,2,0,1,2
PLENIGRAF 30,Gobbi,https://www.alfabeta.net/precio/plenigraf-30.html,selenium,no,no,0,0,0,0
PLENOBIOTIC DUO,Fecofar,https://www.alfabeta.net/precio/plenobiotic-duo.html,selenium,no,no,0,0,0,0
PLENUM,Duncan,https://www.alfabeta.net/precio/plenum.html,selenium,yes,no,1,0,1,1
PLENUR,Casasco,https://www.alfabeta.net/precio/plenur.html,selenium,yes,no,1,0,1,1
PLERIAM,Lazar,https://www.alfabeta.net/precio/pleriam.html,selenium,no,no,0,0,0,0
PLEYAR,Casasco,https://www.alfabeta.net/precio/pleyar.html,selenium,yes,no,1,0,1,1
PLIDAN,Roemmers,https://www.alfabeta.net/precio/plidan.html,selenium,no,no,0,0,0,0
PLIDEX 100,Roemmers,https://www.alfabeta.net/precio/plidex-100.html,selenium,no,no,0,0,0,0
PLIDEX 200,Roemmers,https://www.alfabeta.net/precio/plidex-200.html,selenium,yes,no,2,0,1,2
PLIDEX AP,Roemmers,https://www.alfabeta.net/precio/plidex-ap.html,selenium,yes,no,1,0,1,1
PLIDEX S,Roemmers,https://www.alfabeta.net/precio/plidex-s.html,selenium,no,no,0,0,0,0
PLIDEX T,Roemmers,https://www.alfabeta.net/precio/plidex-t.html,selenium,yes,no,2,0,1,2
PLIDEX T 200,Roemmers,https://www.alfabeta.net/precio/plidex-t-200.html,selenium,no,no,0,0,0,0
PLIENTAX,Aspen,https://www.alfabeta.net/precio/plientax.html,selenium,no,no,0,0,0,0
PLIFOSIR,Aspen,https://www.alfabeta.net/precio/plifosir.html,selenium,yes,no,2,0,1,2
PLORINOC,Klonal,https://www.alfabeta.net/precio/plorinoc.html,selenium,yes,no,1,0,1,1
PLOSTIM,Novartis,https://www.alfabeta.net/precio/plostim.html,selenium,no,no,0,0,0,0
PLUMGER,Fada Pharma,https://www.alfabeta.net/precio/plumger.html,selenium,yes,no,1,0,1,1
PLURISEMINA,Northia,https://www.alfabeta.net/precio/plurisemina.html,selenium,no,no,0,0,0,0
PLUS A,Cassará,https://www.alfabeta.net/precio/plus-a.html,selenium,no,no,0,0,0,0
PLUSABCIR,LKM,https://www.alfabeta.net/precio/plusabcir.html,selenium,yes,no,1,0,1,1
PLUSCAL MOUSSE VAINILLA,Cassará,https://www.alfabeta.net/precio/pluscal-mousse-vainilla.html,selenium,yes,no,1,0,1,1
PLUSTAXANO ANHIDRO 20,LKM,https://www.alfabeta.net/precio/plustaxano-anhidro-20.html,selenium,yes,no,1,0,1,1
PLUSTAXANO ANHIDRO 80,LKM,https://www.alfabeta.net/precio/plustaxano-anhidro-80.html,selenium,no,no,0,0,0,0
PNEUMOVAX 23,MSD Argentina SRL,https://www.alfabeta.net/precio/pneumovax-23.html,selenium,no,no,0,0,0,0
PODOXIN,Cassará,https://www.alfabeta.net/precio/podoxin.html,selenium,no,no,0,0,0,0
POEN CAINA,Poen,https://www.alfabeta.net/precio/poen-caina.html,selenium,yes,no,1,0,1,1
POENBIOPTAL,Poen,https://www.alfabeta.net/precio/poenbioptal.html,selenium,yes,no,2,0,1,2
POENBIOPTAL NF,Poen,https://www.alfabeta.net/precio/poenbioptal-nf.html,selenium,yes,no,1,0,1,1
POENKERAT,Poen,https://www.alfabeta.net/precio/poenkerat.html,selenium,no,no,0,0,0,0
POENTIMOL,Poen,https://www.alfabeta.net/precio/poentimol.html,selenium,no,no,0,0,0,0
POLEX,Max Vision,https://www.alfabeta.net/precio/polex.html,selenium,no,no,0,0,0,0
POLI B FUERTE,Austral,https://www.alfabeta.net/precio/poli-b-fuerte.html,selenium,yes,no,1,0,1,1
POLI-CARB,Nutentar,https://www.alfabeta.net/precio/poli-carb.html,selenium,yes,no,1,0,1,1
POLICOR,Gador,https://www.alfabeta.net/precio/policor.html,selenium,yes,no,2,0,1,2
POLIENZIM,Sanitas,https://www.alfabeta.net/precio/polienzim.html,selenium,no,no,0,0,0,0
POLILEP,Lepetit,https://www.alfabeta.net/precio/polilep.html,selenium,no,no,0,0,0,0
POLIMEROSA,Nutricia-Bagó,https://www.alfabeta.net/precio/polimerosa.html,selenium,no,no,0,0,0,0
POLIMIX,Cassará,https://www.alfabeta.net/precio/polimix.html,selenium,yes,no,1,0,1,1
POLIMIXINA B RICHET,Richet,https://www.alfabeta.net/precio/polimixina-b-richet.html,selenium,yes,no,1,0,1,1
POLIMUNOL,Synthon Bagó,https://www.alfabeta.net/precio/polimunol.html,selenium,yes,no,1,0,1,1
POLIRREUMIN,Trb-Pharma,https://www.alfabeta.net/precio/polirreumin.html,selenium,no,no,0,0,0,0
POLIVY,Roche,https://www.alfabeta.net/precio/polivy.html,selenium,no,no,0,0,0,0
POLPER B12,Casasco,https://www.alfabeta.net/precio/polper-b12.html,selenium,no,no,0,0,0,0
POLPER B12 A.F.,Casasco,https://www.alfabeta.net/precio/polper-b12-af.html,selenium,yes,no,1,0,1,1
POLPER B12 FORTE,Casasco,https://www.alfabeta.net/precio/polper-b12-forte.html,selenium,yes,no,1,0,1,1
POLPER CALCIO-MAGNESIO,Casasco,https://www.alfabeta.net/precio/polper-calcio-magnesio.html,selenium,no,no,0,0,0,0
POLPER VASCULAR,Casasco,https://www.alfabeta.net/precio/polper-vascular.html,selenium,no,no,0,0,0,0
POLVO ADAPT PARA OSTOMIA,Hollister,https://www.alfabeta.net/precio/polvo-adapt-para-ostomia.html,selenium,no,no,0,0,0,0
POLVO CONVATEC STOMAHESIVE 28.3 GRS.,Convatec,https://www.alfabeta.net/precio/polvo-convatec-stomahesive-283-grs.html,selenium,yes,no,1,0,1,1
POMADA HADENSA,Biosintex Retail,https://www.alfabeta.net/precio/pomada-hadensa.html,selenium,yes,no,1,0,1,1
POMADA HADENSA PLUS,Biosintex Retail,https://www.alfabeta.net/precio/pomada-hadensa-plus.html,selenium,no,no,0,0,0,0
POMALID,Gador,https://www.alfabeta.net/precio/pomalid.html,selenium,no,no,0,0,0,0
POMALIDOMIDA ECZANE,Eczane,https://www.alfabeta.net/precio/pomalidomida-eczane.html,selenium,yes,no,4,0,1,4
PONARIS,Panalab,https://www.alfabeta.net/precio/ponaris.html,selenium,yes,no,2,0,1,2
PONATIB,Varifarma,https://www.alfabeta.net/precio/ponatib.html,selenium,no,no,0,0,0,0
PONATIXANE,Eczane,https://www.alfabeta.net/precio/ponatixane.html,selenium,no,no,0,0,0,0
PONAZIC,Adium,https://www.alfabeta.net/precio/ponazic.html,selenium,yes,no,2,0,1,2
PONSTIL FORTE,Elea,https://www.alfabeta.net/precio/ponstil-forte.html,selenium,yes,no,3,0,1,3
PONSTIN 4%,Elea,https://www.alfabeta.net/precio/ponstin-4.html,selenium,yes,no,1,0,1,1
PONSTIN PEDIATRICO,Elea,https://www.alfabeta.net/precio/ponstin-pediatrico.html,selenium,no,no,0,0,0,0
PONSTINETAS,Elea,https://www.alfabeta.net/precio/ponstinetas.html,selenium,yes,no,1,0,1,1
POSACONAZOL SDZ,Biosidus S.A.U.,https://www.alfabeta.net/precio/posaconazol-sdz.html,selenium,yes,no,1,0,1,1
POSACONAZOL VARIFARMA,Varifarma,https://www.alfabeta.net/precio/posaconazol-varifarma.html,selenium,no,no,0,0,0,0
POSTEP,Bioprofarma Bagó,https://www.alfabeta.net/precio/postep.html,selenium,yes,no,2,0,1,2
POTAMKIM,Ronnet,https://www.alfabeta.net/precio/potamkim.html,selenium,yes,no,1,0,1,1
POTASIUM,Innovapharma,https://www.alfabeta.net/precio/potasium.html,selenium,yes,no,1,0,1,1
POVI COMPLEX,Lab Internacional Argentino,https://www.alfabeta.net/precio/povi-complex.html,selenium,no,no,0,0,0,0
POVIBAC,Sertex,https://www.alfabeta.net/precio/povibac.html,selenium,yes,no,3,0,1,3
POVICLER,Monserrat,https://www.alfabeta.net/precio/povicler.html,selenium,yes,no,1,0,1,1
POVICLER INCOLORO,Monserrat,https://www.alfabeta.net/precio/povicler-incoloro.html,selenium,yes,no,1,0,1,1
POVIRAL,Roemmers,https://www.alfabeta.net/precio/poviral.html,selenium,yes,no,6,0,1,6
POVITIOL,Biosintex Retail,https://www.alfabeta.net/precio/povitiol.html,selenium,yes,no,3,0,1,3
POVITIOL INCOLORO,Biosintex Retail,https://www.alfabeta.net/precio/povitiol-incoloro.html,selenium,no,no,0,0,0,0
POWER BRONZ GARDEN HOUSE,Garden House Argentina,https://www.alfabeta.net/precio/power-bronz-garden-house.html,selenium,yes,no,1,0,1,1
PRADAXA,Boehringer Ingelheim,https://www.alfabeta.net/precio/pradaxa.html,selenium,yes,no,6,0,1,6
PRALUENT,Sanofi-Aventis,https://www.alfabeta.net/precio/praluent.html,selenium,yes,no,2,0,1,2
PRAMIP,Biotechno Pharma,https://www.alfabeta.net/precio/pramip.html,selenium,yes,no,2,0,1,2
PRAVIL DUNCAN,Duncan,https://www.alfabeta.net/precio/pravil-duncan.html,selenium,yes,no,1,0,1,1
PRAXANT,Elea,https://www.alfabeta.net/precio/praxant.html,selenium,no,no,0,0,0,0
PRAXBIND,Boehringer Ingelheim,https://www.alfabeta.net/precio/praxbind.html,selenium,yes,no,1,0,1,1
PRAXED,Aspen,https://www.alfabeta.net/precio/praxed.html,selenium,yes,no,2,0,1,2
PRAXIS NF,Teva Argentina,https://www.alfabeta.net/precio/praxis-nf.html,selenium,yes,no,1,0,1,1
PRAZINAL,Adium,https://www.alfabeta.net/precio/prazinal.html,selenium,yes,no,3,0,1,3
PRAZITRAL,Austral,https://www.alfabeta.net/precio/prazitral.html,selenium,yes,no,1,0,1,1
PRAZODEX,Domínguez,https://www.alfabeta.net/precio/prazodex.html,selenium,yes,no,2,0,1,2
PRE ENTRENO,Lafarmen,https://www.alfabeta.net/precio/pre-entreno.html,selenium,no,no,0,0,0,0
PRE NAN,Nestle,https://www.alfabeta.net/precio/pre-nan.html,selenium,yes,no,1,0,1,1
PRE WAR,Laboratorio ENA,https://www.alfabeta.net/precio/pre-war.html,selenium,yes,no,2,0,1,2
PRE WORK,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/pre-work.html,selenium,yes,no,1,0,1,1
PREBANAL,Megalabs Argentina,https://www.alfabeta.net/precio/prebanal.html,selenium,yes,no,5,0,1,5
PREBICTAL,Adium,https://www.alfabeta.net/precio/prebictal.html,selenium,yes,no,5,0,1,5
PREBICTAL 75 MULTIDOSIS,Adium,https://www.alfabeta.net/precio/prebictal-75-multidosis.html,selenium,no,no,0,0,0,0
PREBIEN,Ariston,https://www.alfabeta.net/precio/prebien.html,selenium,yes,no,2,0,1,2
PREBIEN 150 DIVIDOSIS,Ariston,https://www.alfabeta.net/precio/prebien-150-dividosis.html,selenium,yes,no,2,0,1,2
PREBIEN 75 DIVIDOSIS,Ariston,https://www.alfabeta.net/precio/prebien-75-dividosis.html,selenium,yes,no,2,0,1,2
PREDNEFRIN FORTE,Abbvie,https://www.alfabeta.net/precio/prednefrin-forte.html,selenium,yes,no,1,0,1,1
PREDNICORT,Lafedar,https://www.alfabeta.net/precio/prednicort.html,selenium,no,no,0,0,0,0
PREDNIPLOS,Novoplos,https://www.alfabeta.net/precio/predniplos.html,selenium,yes,no,1,0,1,1
